subj_idx,rwdType,rt,response,tgtPos,colMatch
52,2,1.0852,0,0,1
52,2,0.822,1,0,1
52,0,0.9023,1,0,0
52,0,0.7037,1,1,0
52,0,1.2139,1,1,0
52,1,1.0365,0,0,2
52,0,0.9261,1,0,0
52,1,0.7898,1,1,1
52,1,0.8537,0,0,1
52,0,0.7988,1,1,0
52,1,0.8389,1,1,1
52,2,0.7582,1,0,1
52,2,1.0789,1,0,2
52,1,0.6164,1,1,1
52,2,0.9585,0,1,1
52,1,1.0968,1,0,1
52,0,1.0615,1,1,0
52,0,1.1026,0,0,0
52,0,0.8427,1,1,0
52,0,0.6352,1,1,0
52,1,0.8792,0,1,1
52,2,1.1352,1,1,1
52,0,0.7661,1,1,0
52,1,0.686,1,1,1
52,1,0.76,0,0,2
52,2,1.0535,0,0,1
52,2,1.1912,1,0,2
52,0,0.9763,1,1,0
52,2,1.3245,1,0,1
52,1,0.7994,1,1,1
52,2,0.9506,0,1,1
52,1,0.8596,1,0,2
52,1,0.6857,1,1,1
52,1,1.4155,1,0,1
52,1,0.686,1,1,1
52,2,1.0298,0,0,2
52,1,0.8295,1,0,2
52,0,0.8934,1,0,0
52,2,0.8295,0,0,2
52,2,0.8105,1,0,2
52,2,0.8689,1,0,1
52,0,1.285,1,0,0
52,0,0.7895,1,0,0
52,0,0.6393,1,0,0
52,1,0.6515,1,0,1
52,1,1.6294,0,1,1
52,1,0.8612,1,0,2
52,1,0.7294,1,0,1
52,1,0.6717,1,0,1
52,1,0.654,0,1,1
52,2,0.5631,1,0,1
52,1,0.6854,0,0,1
52,0,0.653,1,0,0
52,0,1.0936,1,1,0
52,1,0.6205,1,0,2
52,2,0.5464,1,0,1
52,1,0.598,1,1,1
52,0,0.7004,1,1,0
52,1,0.5312,0,0,1
52,1,0.8074,0,0,1
52,2,0.6521,1,1,1
52,1,0.8121,1,1,1
52,1,1.0932,1,0,2
52,2,0.7313,1,0,2
52,0,0.7486,1,0,0
52,2,0.655,1,0,1
52,1,1.0946,0,1,1
52,0,0.6501,1,0,0
52,1,0.619,1,0,2
52,2,0.6298,1,1,1
52,0,0.8435,0,0,0
52,1,0.6423,0,0,1
52,2,1.1452,1,0,1
52,0,1.0451,1,0,0
52,2,0.7241,0,0,1
52,2,0.8612,1,0,2
52,1,1.1174,1,0,2
52,0,0.7891,0,0,0
52,0,0.5895,1,0,0
52,0,1.0424,1,0,0
52,0,1.0135,0,0,0
52,1,1.6537,0,0,1
52,0,1.0605,0,0,0
52,2,0.7605,0,1,1
52,1,1.1185,1,0,1
52,0,0.893,1,1,0
52,0,1.0101,0,0,0
52,2,1.0524,1,1,1
52,2,1.4133,1,0,1
52,1,0.7001,1,1,1
52,2,0.7421,1,1,1
52,2,0.8197,1,1,1
52,2,1.5512,1,1,1
52,2,1.252,0,1,1
52,0,1.1558,0,0,0
52,0,1.605,1,0,0
52,2,1.116,1,0,1
52,2,0.7159,1,0,1
52,1,1.101,1,0,1
52,2,0.8995,1,0,1
52,0,1.1085,1,1,0
52,1,0.7302,1,1,1
52,1,1.4859,1,0,1
52,2,1.0773,1,0,2
52,0,0.7336,1,0,0
52,1,0.7492,1,0,2
52,1,1.1338,1,0,1
52,2,1.0203,1,0,2
52,1,0.8929,1,0,1
52,2,0.9254,1,0,1
52,2,0.701,1,0,2
52,2,1.3328,1,1,1
52,2,0.6843,1,1,1
52,1,1.3742,1,1,1
52,1,0.7167,1,1,1
52,2,0.8387,0,1,1
52,2,1.5883,1,0,1
52,2,0.7237,1,1,1
52,0,1.7162,1,1,0
52,1,1.2118,1,0,2
52,1,1.197,1,0,2
52,0,1.8923,1,1,0
52,1,0.7629,0,1,1
52,1,0.9611,1,0,1
52,2,1.0747,1,0,2
52,1,0.8214,1,0,1
52,0,2.2265,0,1,0
52,1,0.8427,0,0,1
52,0,1.3172,1,1,0
52,2,1.6041,1,0,1
52,0,0.4362,1,0,0
52,2,0.8725,0,0,2
52,1,0.8283,1,0,1
52,2,1.1007,1,0,1
52,2,0.7327,1,0,1
52,1,0.4571,1,0,1
52,1,0.6893,1,1,1
52,1,1.1388,1,0,1
52,1,0.5734,0,1,1
52,1,1.4344,1,0,1
52,1,1.5651,1,0,2
52,2,1.7564,0,1,1
52,1,0.932,1,1,1
52,1,0.6981,0,0,1
52,1,1.2121,0,1,1
52,1,2.3636,0,0,1
52,1,1.7061,1,1,1
52,2,1.7223,0,1,1
52,2,1.3949,0,1,1
52,1,0.8205,1,1,1
52,2,0.7871,0,0,1
52,2,1.1483,1,1,1
52,1,1.7478,1,1,1
52,2,0.8319,1,1,1
52,0,1.2998,1,0,0
52,1,1.1551,1,0,2
52,1,1.428,1,1,1
52,2,1.9328,0,0,1
52,2,1.2119,0,1,1
52,2,1.0363,1,0,1
52,1,1.181,1,0,1
53,1,0.9585,0,1,1
53,1,1.2578,0,0,1
53,2,1.0351,1,1,1
53,2,0.9209,1,0,1
53,2,1.082,1,1,1
53,2,0.7138,0,0,2
53,1,1.2602,1,0,1
53,2,0.8554,1,0,1
53,2,1.4332,1,0,2
53,2,0.9225,1,1,1
53,1,0.9523,1,1,1
53,1,0.8746,1,0,1
53,1,0.7481,1,0,1
53,0,1.5613,0,0,0
53,2,0.6659,1,1,1
53,2,0.9226,1,0,1
53,1,0.6175,1,0,1
53,2,0.743,1,0,2
53,1,1.2578,1,0,1
53,2,0.7931,1,1,1
53,2,0.8094,0,0,2
53,1,0.5379,1,0,2
53,0,1.0536,1,0,0
53,2,0.7155,1,1,1
53,0,0.7536,0,1,0
53,0,0.7202,1,0,0
53,1,0.6845,1,1,1
53,1,0.5047,1,0,2
53,0,0.5046,1,0,0
53,2,0.6784,1,1,1
53,2,0.519,1,0,1
53,0,0.6977,1,1,0
53,2,0.6671,1,1,1
53,1,0.8728,0,0,2
53,1,1.2256,1,1,1
53,0,0.8738,1,1,0
53,2,0.5693,1,0,1
53,0,0.6823,1,0,0
53,0,0.7284,1,0,0
53,1,1.2734,0,1,1
53,2,0.6644,1,0,1
53,1,0.7608,1,0,1
53,2,1.8021,0,0,1
53,1,0.7582,1,1,1
53,1,0.8721,0,0,2
53,0,0.7259,1,0,0
53,1,0.8898,1,1,1
53,1,0.7923,1,1,1
53,2,0.7915,1,1,1
53,1,0.6801,1,0,1
53,1,0.6782,1,1,1
53,2,0.6969,1,0,1
53,1,0.7286,1,1,1
53,1,0.6807,1,0,1
53,2,1.0646,1,0,1
53,2,0.6495,1,1,1
53,2,0.7914,1,0,1
53,0,0.6672,1,1,0
53,2,0.6678,1,1,1
53,0,0.6665,0,0,0
53,2,0.6183,1,1,1
53,1,1.3023,0,1,1
53,2,0.8391,0,0,2
53,0,0.7123,1,0,0
53,0,0.6798,1,0,0
53,1,0.6807,1,0,1
53,0,0.7133,1,1,0
53,2,1.1446,1,0,1
53,2,0.8073,1,0,1
53,1,0.7615,1,1,1
53,2,0.5381,1,0,2
53,0,0.6148,1,0,0
53,0,0.6328,1,1,0
53,1,0.7294,1,1,1
53,0,0.969,0,1,0
53,1,0.647,1,0,1
53,2,0.7596,0,0,1
53,0,0.6163,1,0,0
53,2,0.8091,0,0,1
53,0,0.9024,0,0,0
53,0,0.6491,0,1,0
53,1,1.6241,1,0,1
53,1,0.7935,1,0,2
53,1,0.8864,1,1,1
53,2,1.0157,0,1,1
53,0,0.7762,1,1,0
53,0,0.5996,1,0,0
53,2,0.7444,1,0,1
53,2,0.826,0,0,1
53,0,0.7095,1,0,0
53,1,0.8247,1,1,1
53,2,1.0165,1,0,1
53,1,0.8384,1,1,1
53,2,0.9991,1,0,1
53,0,0.6481,1,0,0
53,2,0.7443,0,0,2
53,1,0.6492,1,0,1
53,0,0.7108,1,1,0
53,0,0.7287,1,0,0
53,2,1.0794,1,0,1
53,0,1.1125,1,0,0
53,2,0.6616,1,1,1
53,1,0.8711,1,0,1
53,2,0.759,1,0,1
53,1,0.7767,1,1,1
53,1,1.2395,0,0,2
53,1,1.3699,0,1,1
53,1,0.7591,1,1,1
53,1,0.76,1,1,1
53,1,1.3817,1,1,1
53,2,1.0493,1,0,2
53,0,0.5844,1,0,0
53,1,0.6974,1,0,1
53,2,0.8891,1,0,2
53,0,0.6463,1,0,0
53,1,0.9672,0,0,1
53,0,0.791,1,0,0
53,0,1.4808,0,0,0
53,1,1.0469,0,0,1
53,0,0.7433,1,1,0
53,1,0.4319,1,0,1
53,1,0.4561,1,0,1
53,0,0.7113,1,1,0
53,2,0.7251,1,1,1
53,2,0.8546,0,1,1
53,1,1.3514,0,0,1
53,2,1.4147,1,1,1
53,2,0.7102,1,0,1
53,2,1.1751,1,0,2
53,1,2.0867,1,0,2
53,1,0.8206,1,1,1
53,1,0.6662,1,0,2
53,2,0.7908,1,1,1
53,2,2.0248,1,1,1
53,2,1.2873,1,1,1
53,2,2.4867,0,1,1
53,0,0.8195,1,0,0
53,1,1.0008,1,0,2
53,0,0.7424,1,1,0
53,2,1.4634,1,1,1
53,2,0.7249,1,1,1
53,2,0.8068,1,0,1
53,1,0.5337,1,0,2
53,0,1.1423,0,0,0
53,2,0.5346,1,0,1
53,2,0.6474,1,0,1
53,2,0.4732,1,0,2
53,0,0.6615,1,1,0
53,2,1.7995,1,1,1
53,2,1.4935,1,0,1
53,1,0.6954,0,1,1
53,2,0.8387,0,0,1
53,2,0.6958,1,0,1
53,1,0.7424,1,1,1
53,1,0.9349,1,0,1
53,0,0.7915,1,0,0
53,1,0.5017,1,0,1
53,2,0.5346,1,0,1
53,2,0.6937,0,1,1
53,1,0.7418,0,1,1
53,0,0.7902,0,0,0
53,0,0.5028,1,0,0
53,2,0.76,0,0,2
53,0,0.7264,1,1,0
53,1,0.6804,0,1,1
53,2,0.6314,1,0,2
53,1,0.4549,1,0,2
53,1,1.0636,1,0,2
53,2,0.8067,1,0,1
53,1,0.7452,1,1,1
53,1,0.9001,1,0,1
53,0,0.9275,1,1,0
53,1,0.4712,1,0,1
53,2,1.175,0,1,1
53,0,0.5795,0,1,0
53,0,1.2379,1,1,0
53,1,0.7561,1,0,2
53,2,1.319,0,0,1
53,0,0.583,1,0,0
53,1,0.4117,1,0,1
53,1,0.6307,1,0,1
53,0,1.0161,1,1,0
53,1,1.1401,0,0,1
53,1,0.7742,1,1,1
53,0,0.8526,1,1,0
53,2,0.6936,1,0,2
53,0,0.6467,1,0,0
53,0,0.6149,1,0,0
53,2,0.6117,1,0,2
53,2,0.6803,1,1,1
53,2,0.4307,1,0,2
53,2,0.8215,1,1,1
53,0,0.7273,1,1,0
53,2,1.3357,0,0,1
53,0,1.0131,1,1,0
53,1,1.4472,1,1,1
53,0,0.6438,1,0,0
53,2,1.7991,0,1,1
53,2,0.7746,1,0,2
53,1,0.743,1,1,1
53,2,1.173,1,1,1
53,1,0.5177,1,0,1
53,1,0.7254,1,1,1
53,0,0.9494,1,0,0
53,2,0.7568,1,1,1
53,1,0.5826,1,0,1
53,2,0.838,1,0,1
53,1,0.5342,1,0,1
53,2,0.7563,1,1,1
53,0,0.9011,1,1,0
53,0,0.7271,0,1,0
53,2,0.5824,1,0,1
53,1,0.63,1,0,1
53,2,0.6139,1,0,1
53,0,1.3196,0,0,0
53,1,0.8385,1,1,1
53,2,0.6934,0,1,1
53,1,0.5797,1,0,2
53,1,0.5198,1,0,2
53,2,0.5331,1,0,1
53,1,0.6617,1,1,1
53,1,0.5174,1,0,1
53,0,1.189,1,0,0
53,1,0.4853,1,0,2
53,1,0.6469,1,1,1
53,1,0.5333,1,0,1
53,2,0.5322,1,0,1
53,2,0.9513,0,1,1
53,0,0.5958,1,0,0
53,1,0.9833,1,0,1
53,0,0.5027,1,0,0
53,1,0.5672,1,0,2
53,1,0.7746,1,1,1
53,2,0.9165,0,1,1
53,2,0.5327,1,0,2
53,1,0.5937,1,0,1
53,1,0.5346,1,0,1
53,2,0.8531,1,1,1
53,1,0.7894,1,0,2
54,2,0.7989,0,0,1
54,1,1.0359,1,1,1
54,1,0.6983,1,1,1
54,1,0.7707,1,0,2
54,2,1.1496,1,0,1
54,1,0.8696,0,0,1
54,1,0.7887,0,1,1
54,0,1.7608,0,0,0
54,1,1.143,1,1,1
54,2,0.9565,1,0,1
54,2,0.7097,1,1,1
54,2,0.9269,1,0,2
54,2,1.1952,1,1,1
54,1,1.0431,1,0,1
54,0,0.8158,1,0,0
54,2,0.828,0,0,2
54,2,1.4022,1,0,1
54,1,2.1622,0,0,1
54,1,0.9722,1,0,1
54,1,1.0918,0,1,1
54,0,0.4163,1,0,0
54,0,1.1262,0,1,0
54,0,0.6355,1,0,0
54,2,0.4665,0,0,1
54,0,2.2676,1,0,0
54,0,0.6417,1,1,0
54,1,1.1795,1,0,1
54,1,0.8423,1,1,1
54,0,0.9779,1,0,0
54,2,0.7556,1,0,2
54,1,0.6759,1,0,1
54,2,0.9954,0,0,1
54,0,0.6916,1,1,0
54,0,0.6831,1,1,0
54,1,0.7191,1,0,2
54,1,0.9539,1,0,2
54,2,0.7074,0,1,1
54,0,0.7469,1,1,0
54,1,0.8196,1,1,1
54,1,0.7009,1,0,2
54,2,0.6668,0,0,1
54,1,0.6007,1,1,1
54,2,0.4984,1,0,2
54,0,0.7807,0,0,0
54,2,0.4079,1,0,2
54,0,0.8424,1,0,0
54,1,0.9029,0,1,1
54,2,0.8522,0,0,1
54,1,0.7596,0,1,1
54,1,0.6365,1,0,1
54,1,0.5472,1,0,2
54,0,0.7966,0,0,0
54,2,0.7977,0,1,1
54,2,0.4426,1,0,2
54,1,0.8895,1,1,1
54,1,0.6838,0,1,1
54,0,1.4326,0,0,0
54,0,1.2598,1,0,0
54,1,0.4338,1,0,1
54,1,1.2276,0,0,2
54,1,0.4586,0,0,2
54,2,0.3554,0,0,1
54,2,0.6322,1,1,1
54,0,1.4363,1,1,0
54,1,0.7436,0,0,2
54,2,0.7688,0,1,1
54,1,1.9545,1,0,1
54,1,0.516,1,1,1
54,2,0.8818,0,1,1
54,0,0.8254,1,1,0
54,2,0.4693,0,0,1
54,1,0.3299,0,0,1
54,1,1.9935,1,1,1
54,1,1.4016,1,1,1
54,1,0.4403,1,1,1
54,2,0.3696,1,0,2
54,2,0.4432,1,1,1
54,0,0.3831,1,0,0
54,0,1.5766,1,0,0
54,1,2.2097,1,1,1
54,2,0.6076,0,0,1
54,2,1.7387,1,1,1
54,0,0.5349,0,0,0
54,1,1.7614,1,1,1
54,1,1.7249,0,0,1
54,0,1.0001,1,1,0
54,1,0.4761,0,0,2
54,2,2.3746,0,0,1
54,2,0.6892,0,0,2
54,0,2.2232,1,1,0
54,1,1.1621,1,0,1
54,2,1.1151,1,1,1
54,1,1.1199,1,1,1
54,0,1.1637,1,1,0
54,2,0.5053,0,0,2
54,2,0.5674,0,0,1
54,2,0.5291,1,1,1
54,2,0.727,1,1,1
54,2,0.3927,0,1,1
54,1,0.3822,1,0,1
54,0,1.3088,0,1,0
54,1,1.3142,1,0,1
54,1,0.473,1,0,1
54,0,0.3392,0,0,0
54,0,0.9619,0,0,0
54,2,0.5915,1,1,1
54,2,0.7925,1,1,1
54,1,1.0552,1,0,1
54,0,0.5372,1,0,0
54,1,0.493,1,0,2
54,0,0.9045,1,1,0
54,0,1.0334,1,0,0
54,2,0.4905,1,0,1
54,1,0.8082,0,0,1
54,0,0.7449,0,0,0
54,2,0.7466,1,1,1
54,2,0.8395,1,0,1
54,1,0.696,0,1,1
54,1,0.3094,0,0,2
54,1,0.9435,1,0,1
54,1,0.4486,0,1,1
54,2,0.6562,1,0,1
54,1,1.6801,0,1,1
54,0,1.0426,0,1,0
54,2,2.4116,1,0,1
54,1,0.3916,1,0,1
54,2,0.7787,0,1,1
54,0,1.3687,0,1,0
54,0,0.32,1,0,0
54,2,0.8232,0,1,1
54,2,0.3666,1,0,1
54,1,0.9314,1,0,1
54,2,2.0267,1,0,2
54,1,0.367,1,0,1
54,2,1.353,0,1,1
54,0,1.758,1,0,0
54,0,2.4792,1,0,0
54,0,1.984,0,1,0
54,2,1.0665,1,0,1
54,2,2.1678,1,0,2
54,1,0.6401,1,0,1
54,1,0.6622,1,1,1
54,1,0.7337,1,0,2
54,0,0.5299,1,0,0
54,0,0.6485,1,0,0
55,2,0.9223,1,1,1
55,2,1.2496,1,0,1
55,0,0.8572,1,0,0
55,1,0.9193,0,0,1
55,2,0.905,1,0,2
55,2,1.0069,1,0,1
55,0,0.9247,1,1,0
55,1,1.1854,1,1,1
55,0,2.1773,1,0,0
55,2,1.0065,0,0,1
55,0,1.4094,1,0,0
55,2,1.4542,1,0,2
55,0,1.3813,1,1,0
55,0,1.0229,1,0,0
55,0,1.2822,0,0,0
55,1,0.96,1,0,2
55,0,1.5919,0,0,0
55,1,1.4647,1,0,2
55,1,1.5751,0,0,2
55,1,1.4252,0,1,1
55,2,1.2272,1,1,1
55,0,1.2484,1,1,0
55,2,0.9087,1,1,1
55,0,1.1848,1,0,0
55,2,1.2659,1,0,1
55,2,1.143,1,1,1
55,1,1.2489,1,0,2
55,1,1.5366,1,0,1
55,2,1.3059,1,1,1
55,0,1.6313,1,0,0
55,1,1.5306,1,1,1
55,0,1.1217,1,1,0
55,2,1.7694,1,0,1
55,1,1.5352,1,1,1
55,0,1.0169,1,1,0
55,0,1.208,1,0,0
55,0,1.1744,0,0,0
55,2,0.856,1,0,2
55,0,2.1433,1,0,0
55,1,0.8236,1,0,2
55,2,1.0497,1,0,1
55,0,1.0833,1,1,0
55,2,1.1506,1,0,1
55,2,0.8815,1,0,1
55,1,1.2345,1,0,1
55,0,1.1906,0,0,0
55,0,0.7703,1,0,0
55,1,0.9557,1,1,1
55,2,1.1331,1,0,1
55,1,1.6697,1,0,1
55,2,1.2141,1,1,1
55,1,1.151,1,0,2
55,1,1.1119,1,1,1
55,0,1.1283,1,0,0
55,1,1.0005,1,0,1
55,0,1.0813,0,0,0
55,2,1.9829,1,1,1
55,2,1.7269,0,0,1
55,2,1.0392,1,0,2
55,0,0.9606,1,1,0
55,2,1.5234,1,0,1
55,2,0.9789,1,0,1
55,0,1.1777,1,0,0
55,2,0.9999,1,1,1
55,0,0.9855,1,0,0
55,2,1.4959,1,0,1
55,2,1.3676,1,1,1
55,1,0.9286,1,1,1
55,2,0.8783,1,1,1
55,2,1.1608,1,1,1
55,0,0.8558,1,0,0
55,1,2.0068,1,0,1
55,2,1.4617,0,1,1
55,2,0.89,1,1,1
55,2,0.9003,1,1,1
55,0,0.8008,1,1,0
55,2,1.9985,1,0,2
55,1,0.9916,1,0,1
55,0,0.9516,1,0,0
55,2,1.001,1,1,1
55,2,1.0729,0,1,1
55,2,0.989,1,0,1
55,0,0.9974,1,0,0
55,1,0.8497,1,0,1
55,1,0.8972,1,1,1
55,2,1.3286,1,0,1
55,2,0.6553,1,1,1
55,0,1.0393,1,0,0
55,1,0.8061,1,0,1
55,2,1.305,1,1,1
55,2,0.8071,1,1,1
55,1,0.7916,1,0,2
55,1,0.7848,1,1,1
55,1,1.2143,1,0,1
55,2,0.9509,1,0,2
55,1,1.3509,0,0,1
55,2,0.7819,0,0,2
55,1,1.2304,1,1,1
55,1,1.1024,1,1,1
55,2,0.9119,1,0,2
55,2,1.1983,1,0,2
55,1,0.9276,1,0,1
55,2,1.2776,1,0,1
55,0,0.9833,0,0,0
55,1,0.9203,1,1,1
55,1,0.9156,1,0,2
55,2,0.8706,1,0,1
55,1,0.8415,1,1,1
55,2,0.9425,0,0,1
55,1,0.8231,1,1,1
55,2,0.8253,1,0,1
55,2,0.8061,1,1,1
55,1,1.3184,1,0,2
55,2,0.9827,1,0,2
55,1,0.6868,1,1,1
55,2,0.8446,1,1,1
55,2,0.7787,1,1,1
55,2,0.8844,0,0,1
55,1,0.996,1,0,2
55,0,0.7366,1,1,0
55,0,1.3328,1,0,0
55,1,0.889,1,0,1
55,0,0.6062,1,1,0
55,2,0.7239,1,0,1
55,1,0.8865,1,1,1
55,0,1.0394,1,1,0
55,1,0.8444,1,1,1
55,1,0.8,0,0,2
55,2,0.8936,1,0,1
55,2,1.1267,1,1,1
55,2,1.1757,1,0,2
55,1,0.9268,0,1,1
55,0,1.2941,1,0,0
55,0,1.1791,1,1,0
55,1,0.9192,0,0,1
55,2,0.7491,1,0,1
55,2,0.8231,1,1,1
55,2,0.958,1,0,1
55,0,1.0039,1,0,0
55,1,1.6699,0,1,1
55,2,0.9339,0,0,2
55,1,1.4623,1,0,1
55,1,0.8175,1,0,1
55,2,0.7159,1,0,2
55,2,0.7985,0,1,1
55,2,2.2526,0,0,1
55,2,0.7741,1,1,1
55,0,1.2159,1,1,0
55,1,0.8464,1,1,1
55,2,1.4941,0,1,1
55,1,1.5663,1,1,1
55,1,1.9977,1,0,2
55,1,1.8949,1,0,1
55,2,1.158,1,0,1
55,0,1.1741,1,1,0
55,1,1.4634,1,1,1
55,1,0.8055,1,1,1
55,2,1.6303,0,1,1
55,1,1.3498,1,0,1
55,0,0.9336,1,0,0
55,1,1.0811,1,1,1
55,1,0.8486,1,0,2
55,1,0.877,1,0,1
55,2,1.438,1,0,1
55,2,0.9415,0,0,1
55,2,0.9254,1,0,2
55,2,0.8296,1,0,2
55,1,2.1088,0,0,1
55,0,1.5353,0,0,0
55,2,1.1114,1,0,2
55,0,1.0708,1,0,0
55,0,1.1328,0,1,0
55,0,1.1631,1,1,0
55,0,0.8611,1,1,0
55,2,0.8761,1,1,1
55,2,0.8143,1,0,1
55,2,1.8349,0,1,1
55,1,0.8716,1,1,1
55,1,0.9494,0,0,1
55,1,1.2822,0,0,1
55,2,0.926,1,0,2
55,2,0.8389,1,0,1
55,1,1.1149,1,1,1
55,1,1.0283,1,0,2
55,2,1.0695,0,0,1
55,1,0.7528,1,1,1
55,2,0.7269,0,1,1
55,1,0.7981,1,1,1
55,1,0.9795,0,1,1
55,2,1.0918,0,1,1
55,0,0.6699,1,1,0
55,0,0.8305,0,0,0
55,2,1.1824,1,0,1
55,2,0.9212,1,1,1
55,1,1.2138,1,0,1
55,1,1.1177,1,0,1
55,0,1.2353,1,0,0
55,0,1.198,1,1,0
55,0,1.045,1,0,0
55,2,0.9157,0,1,1
55,1,0.7284,1,0,2
55,1,1.1822,1,0,1
55,1,1.2774,1,0,1
55,0,1.1966,0,0,0
55,1,1.806,0,1,1
55,1,1.1979,1,0,1
55,2,1.0849,0,0,1
55,1,1.6706,1,0,1
55,1,1.0034,1,0,1
55,0,1.8144,1,1,0
55,2,0.8115,1,1,1
55,1,1.3264,1,0,1
55,1,0.9402,1,1,1
55,1,1.0477,1,1,1
55,1,0.9832,1,1,1
55,0,0.878,1,0,0
55,1,0.9642,1,0,1
55,1,0.8053,1,1,1
55,2,0.9641,1,1,1
55,1,0.9247,1,0,1
55,0,1.2758,1,0,0
55,0,1.0045,1,1,0
55,1,0.8665,1,0,1
55,2,1.0273,0,0,1
55,2,0.4925,1,0,2
55,0,0.8122,0,0,0
55,1,1.1409,0,1,1
55,2,0.8606,1,0,1
55,0,0.8308,1,1,0
55,1,1.4607,1,0,1
55,1,1.1473,1,0,2
55,1,0.9539,1,0,1
55,1,1.3406,1,1,1
55,1,0.926,1,0,1
55,1,1.5008,1,0,2
55,2,1.7013,1,0,1
55,1,1.6422,1,0,2
55,0,0.8452,0,0,0
55,0,0.9318,1,1,0
56,2,0.9346,1,1,1
56,0,0.9866,1,1,0
56,1,0.804,1,0,1
56,0,0.8285,1,1,0
56,2,0.8677,1,0,1
56,2,1.428,1,1,1
56,1,1.3432,0,1,1
56,2,1.0521,1,0,2
56,1,0.7956,0,0,1
56,2,0.8889,1,1,1
56,0,0.926,1,0,0
56,0,0.7956,1,1,0
56,1,1.3213,1,0,1
56,0,0.8239,1,1,0
56,1,0.8703,1,0,2
56,0,0.8498,1,0,0
56,2,1.0601,1,0,1
56,2,0.8581,1,0,2
56,1,0.6657,1,1,1
56,1,0.6759,1,0,2
56,2,0.7826,1,0,2
56,2,1.0025,0,1,1
56,1,1.665,0,1,1
56,1,0.7458,1,1,1
56,2,0.8537,1,1,1
56,2,0.858,1,0,1
56,0,0.9075,1,1,0
56,0,1.4016,1,0,0
56,1,1.0827,1,0,1
56,1,0.7087,1,1,1
56,2,0.7222,1,0,1
56,2,0.7714,1,0,1
56,1,0.8431,1,1,1
56,2,0.8403,0,0,1
56,1,0.8872,0,1,1
56,1,1.4366,1,1,1
56,1,0.8278,1,0,1
56,1,1.2056,1,0,1
56,0,0.7863,1,1,0
56,0,2.1075,1,0,0
56,1,0.637,1,0,1
56,1,0.6521,0,0,2
56,2,0.7205,1,0,1
56,2,0.9165,1,1,1
56,1,0.9237,0,0,1
56,0,1.0915,1,1,0
56,0,0.7637,1,0,0
56,0,0.6911,0,0,0
56,0,0.8899,0,0,0
56,2,1.4426,1,1,1
56,2,0.9896,1,1,1
56,1,1.5704,0,1,1
56,2,1.3017,0,1,1
56,1,1.2238,0,1,1
56,0,1.0154,0,0,0
56,1,0.7792,1,0,1
56,0,0.6116,1,1,0
56,2,1.7996,1,1,1
56,1,0.6419,1,0,1
56,1,0.7876,1,0,1
56,0,0.5257,1,0,0
56,2,0.9316,0,0,2
56,2,0.5863,1,1,1
56,1,0.7398,1,1,1
56,2,0.6341,1,0,1
56,2,1.1068,1,1,1
56,2,1.4822,0,0,1
56,2,0.4257,1,0,1
56,0,0.827,1,0,0
56,1,0.8025,1,0,2
56,2,1.0198,0,1,1
56,0,0.6569,0,1,0
56,0,0.6827,1,0,0
56,2,0.4589,1,0,1
56,2,0.6003,1,0,1
56,2,1.2577,1,1,1
56,1,0.6296,1,0,2
56,0,1.1921,1,1,0
56,1,0.9686,0,0,1
56,1,0.6981,1,1,1
56,1,1.0016,0,1,1
56,2,1.0734,1,1,1
56,2,0.6356,1,0,1
56,2,0.7453,1,0,1
56,1,0.8029,1,0,2
56,2,1.1535,1,1,1
56,0,1.0761,1,0,0
56,1,0.8289,0,0,1
56,1,1.0039,0,1,1
56,1,0.3451,1,0,1
56,1,1.0161,0,1,1
56,0,0.8555,1,1,0
56,2,0.754,1,0,1
56,0,0.8689,0,1,0
56,2,0.7286,0,0,1
56,1,0.9468,1,0,1
56,0,1.6497,1,1,0
56,0,0.9751,0,0,0
56,2,1.1304,0,1,1
56,2,0.8395,1,1,1
56,2,1.3783,0,0,2
56,1,0.7409,1,0,1
56,2,0.9553,1,1,1
56,1,1.12,0,1,1
56,2,0.9516,1,0,2
56,0,0.6243,1,0,0
56,2,1.7629,1,0,1
56,0,0.8265,0,0,0
56,1,0.6678,1,0,1
56,2,1.1866,1,0,2
56,2,1.2336,0,0,2
56,2,0.5472,1,0,2
56,1,1.0856,1,0,2
56,2,1.6334,0,0,1
56,0,0.8498,1,0,0
56,1,2.4584,1,1,1
56,1,0.6967,1,0,2
56,0,0.9215,0,0,0
56,2,0.7527,1,0,1
56,0,0.5806,1,1,0
56,1,0.8341,1,0,2
56,1,1.009,0,0,1
56,1,0.3929,1,0,1
56,1,0.5656,1,0,2
56,2,1.2299,1,1,1
56,2,0.577,1,0,1
56,1,0.5992,1,0,1
56,1,1.0749,1,0,2
56,2,0.6907,1,1,1
56,2,1.0001,1,0,1
56,1,0.9065,1,0,1
56,2,1.3104,0,1,1
56,2,0.5778,1,0,2
56,2,0.6726,1,1,1
56,2,1.0902,0,1,1
56,2,0.4897,1,0,1
56,2,0.9374,1,0,1
56,2,1.3864,0,0,1
56,1,1.3435,0,1,1
56,1,1.2008,0,0,1
56,0,0.9535,0,1,0
56,1,0.7138,1,1,1
56,2,0.584,1,0,2
56,2,1.078,0,1,1
56,1,0.6207,0,1,1
56,2,0.6412,1,0,1
56,2,0.7706,0,1,1
56,2,0.8422,1,0,2
56,1,0.9618,1,0,1
56,1,0.6258,1,0,1
56,2,1.7514,1,0,1
56,1,0.9173,0,1,1
56,0,0.4868,1,1,0
