"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","rt","url","responses","question_order","value","view_history","stimulus","key_press","trialType","color","tgtPosition","orientation","correct","rewardType","reward","colorPosition"
"","html-keyboard-response","141","339571","0.0-6.0-1.0-1.2-3.2","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","142","339985","0.0-6.0-1.0-1.2-4.2","phdnjr9g08","green","413","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">H</p>","90","RSVPtraining","","3rd","","true","","",""
"","html-keyboard-response","143","341495","0.0-6.0-1.0-2.2","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","144","343115","0.0-6.0-1.0-0.3","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","145","343623","0.0-6.0-1.0-1.3-0.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">S</p>","null","","","","","","","",""
"","html-keyboard-response","146","344132","0.0-6.0-1.0-1.3-1.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">B</p>","null","","","","","","","",""
"","html-keyboard-response","147","344647","0.0-6.0-1.0-1.3-2.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">f</p>","null","","","","","","","",""
"","html-keyboard-response","148","345156","0.0-6.0-1.0-1.3-3.3","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","149","345955","0.0-6.0-1.0-1.3-4.3","phdnjr9g08","green","798","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","77","RSVPtraining","","new","","true","","",""
"","html-keyboard-response","150","347458","0.0-6.0-1.0-2.3","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","151","349069","0.0-6.0-1.0-0.4","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","152","349580","0.0-6.0-1.0-1.4-0.4","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">O</p>","null","","","","","","","",""
"","html-keyboard-response","153","350091","0.0-6.0-1.0-1.4-1.4","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">l</p>","null","","","","","","","",""
"","html-keyboard-response","154","350597","0.0-6.0-1.0-1.4-2.4","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">T</p>","null","","","","","","","",""
"","html-keyboard-response","155","351108","0.0-6.0-1.0-1.4-3.4","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","156","352366","0.0-6.0-1.0-1.4-4.4","phdnjr9g08","green","1256","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">V</p>","77","RSVPtraining","","new","","true","","",""
"","html-keyboard-response","157","353872","0.0-6.0-1.0-2.4","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","158","355476","0.0-6.0-1.0-0.5","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","159","355983","0.0-6.0-1.0-1.5-0.5","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">o</p>","null","","","","","","","",""
"","html-keyboard-response","160","356491","0.0-6.0-1.0-1.5-1.5","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">W</p>","null","","","","","","","",""
"","html-keyboard-response","161","357005","0.0-6.0-1.0-1.5-2.5","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">Q</p>","null","","","","","","","",""
"","html-keyboard-response","162","357509","0.0-6.0-1.0-1.5-3.5","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","163","358337","0.0-6.0-1.0-1.5-4.5","phdnjr9g08","green","826","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">A</p>","77","RSVPtraining","","new","","true","","",""
"","html-keyboard-response","164","359850","0.0-6.0-1.0-2.5","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","165","361448","0.0-6.0-1.0-0.6","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","166","361956","0.0-6.0-1.0-1.6-0.6","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">S</p>","null","","","","","","","",""
"","html-keyboard-response","167","362467","0.0-6.0-1.0-1.6-1.6","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">Z</p>","null","","","","","","","",""
"","html-keyboard-response","168","362976","0.0-6.0-1.0-1.6-2.6","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">s</p>","null","","","","","","","",""
"","html-keyboard-response","169","363486","0.0-6.0-1.0-1.6-3.6","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","170","364407","0.0-6.0-1.0-1.6-4.6","phdnjr9g08","green","922","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">S</p>","90","RSVPtraining","","1st","","true","","",""
"","html-keyboard-response","171","365911","0.0-6.0-1.0-2.6","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","172","367529","0.0-6.0-1.0-0.7","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","173","368042","0.0-6.0-1.0-1.7-0.7","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","null","","","","","","","",""
"","html-keyboard-response","174","368543","0.0-6.0-1.0-1.7-1.7","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">a</p>","null","","","","","","","",""
"","html-keyboard-response","175","369051","0.0-6.0-1.0-1.7-2.7","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">O</p>","null","","","","","","","",""
"","html-keyboard-response","176","369561","0.0-6.0-1.0-1.7-3.7","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","177","370399","0.0-6.0-1.0-1.7-4.7","phdnjr9g08","green","839","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","77","RSVPtraining","","1st","","false","","",""
"","html-keyboard-response","178","371910","0.0-6.0-1.0-2.7","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","",""
"","html-keyboard-response","179","373524","0.0-6.0-1.0-0.8","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","180","374031","0.0-6.0-1.0-1.8-0.8","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","null","","","","","","","",""
"","html-keyboard-response","181","374538","0.0-6.0-1.0-1.8-1.8","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">t</p>","null","","","","","","","",""
"","html-keyboard-response","182","375044","0.0-6.0-1.0-1.8-2.8","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">C</p>","null","","","","","","","",""
"","html-keyboard-response","183","375555","0.0-6.0-1.0-1.8-3.8","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","184","375875","0.0-6.0-1.0-1.8-4.8","phdnjr9g08","green","319","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">r</p>","90","RSVPtraining","","new","","false","","",""
"","html-keyboard-response","185","377389","0.0-6.0-1.0-2.8","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","",""
"","html-keyboard-response","186","378995","0.0-6.0-1.0-0.9","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","187","379505","0.0-6.0-1.0-1.9-0.9","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">I</p>","null","","","","","","","",""
"","html-keyboard-response","188","380015","0.0-6.0-1.0-1.9-1.9","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">J</p>","null","","","","","","","",""
"","html-keyboard-response","189","380526","0.0-6.0-1.0-1.9-2.9","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">L</p>","null","","","","","","","",""
"","html-keyboard-response","190","381035","0.0-6.0-1.0-1.9-3.9","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","191","381918","0.0-6.0-1.0-1.9-4.9","phdnjr9g08","green","882","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">B</p>","77","RSVPtraining","","new","","true","","",""
"","html-keyboard-response","192","383419","0.0-6.0-1.0-2.9","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","193","387788","0.0-6.0-2.0","phdnjr9g08","green","3365","","","","","","<p>You have now finished the training exercise. If you would like to repeat the instructions and training exercise, press r to repeat this trial or press c if you would like to continue.</p>","67","","","","","","","",""
"","html-keyboard-response","194","389794","0.0-7.0-0.0","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>&nbsp</p>","null","","","","","","","",""
"","html-keyboard-response","195","390794","0.0-7.0-1.0","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>3</p>","null","","","","","","","",""
"","html-keyboard-response","196","391809","0.0-7.0-2.0","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>2</p>","null","","","","","","","",""
"","html-keyboard-response","197","392811","0.0-7.0-3.0","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>1</p>","null","","","","","","","",""
"","html-keyboard-response","198","393416","0.0-8.0-0.0","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","199","393929","0.0-8.0-1.0-0.0","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">R</p>","null","","","","","","","",""
"","html-keyboard-response","200","394438","0.0-8.0-1.0-1.0","phdnjr9g08","green","null","","","","","","<p style=""color: green; text-align:center; font-family: BACS2; font-size:1000%;"">b</p>","null","","","","","","","",""
"","html-keyboard-response","201","394950","0.0-8.0-1.0-2.0","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">r</p>","null","","","","","","","",""
"","html-keyboard-response","202","395459","0.0-8.0-1.0-3.0","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","203","396311","0.0-8.0-1.0-4.0","phdnjr9g08","green","851","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">b</p>","77","RSVPtest","green","2nd","","false","","","2nd"
"","html-keyboard-response","204","397812","0.0-8.0-2.0","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p>","null","","","","","","","",""
"","html-keyboard-response","205","399418","0.0-8.0-0.1","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","206","399922","0.0-8.0-1.1-0.1","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">G</p>","null","","","","","","","",""
"","html-keyboard-response","207","400433","0.0-8.0-1.1-1.1","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">y</p>","null","","","","","","","",""
"","html-keyboard-response","208","400945","0.0-8.0-1.1-2.1","phdnjr9g08","green","null","","","","","","<p style=""color: red; text-align:center; font-family: BACS1; font-size:1000%;"">D</p>","null","","","","","","","",""
"","html-keyboard-response","209","401454","0.0-8.0-1.1-3.1","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","210","402452","0.0-8.0-1.1-4.1","phdnjr9g08","green","999","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">G</p>","90","RSVPtest","red","1st","","true","","","3rd"
"","html-keyboard-response","211","403960","0.0-8.0-2.1","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","212","405564","0.0-8.0-0.2","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","213","406072","0.0-8.0-1.2-0.2","phdnjr9g08","green","null","","","","","","<p style=""color: red; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","null","","","","","","","",""
"","html-keyboard-response","214","406583","0.0-8.0-1.2-1.2","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">s</p>","null","","","","","","","",""
"","html-keyboard-response","215","407095","0.0-8.0-1.2-2.2","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">O</p>","null","","","","","","","",""
"","html-keyboard-response","216","407600","0.0-8.0-1.2-3.2","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","217","408205","0.0-8.0-1.2-4.2","phdnjr9g08","green","605","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">l</p>","90","RSVPtest","red","1st","","true","","","1st"
"","html-keyboard-response","218","409705","0.0-8.0-2.2","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","219","411307","0.0-8.0-0.3","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","220","411811","0.0-8.0-1.3-0.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">S</p>","null","","","","","","","",""
"","html-keyboard-response","221","412321","0.0-8.0-1.3-1.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">M</p>","null","","","","","","","",""
"","html-keyboard-response","222","412827","0.0-8.0-1.3-2.3","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">q</p>","null","","","","","","","",""
"","html-keyboard-response","223","413331","0.0-8.0-1.3-3.3","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","224","414103","0.0-8.0-1.3-4.3","phdnjr9g08","green","773","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">M</p>","77","RSVPtest","green","2nd","","false","","","none"
"","html-keyboard-response","225","415604","0.0-8.0-2.3","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p>","null","","","","","","","",""
"","html-keyboard-response","226","417222","0.0-8.0-0.4","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","227","417726","0.0-8.0-1.4-0.4","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">c</p>","null","","","","","","","",""
"","html-keyboard-response","228","418240","0.0-8.0-1.4-1.4","phdnjr9g08","green","null","","","","","","<p style=""color: red; text-align:center; font-family: BACS1; font-size:1000%;"">s</p>","null","","","","","","","",""
"","html-keyboard-response","229","418749","0.0-8.0-1.4-2.4","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">g</p>","null","","","","","","","",""
"","html-keyboard-response","230","419256","0.0-8.0-1.4-3.4","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","231","419783","0.0-8.0-1.4-4.4","phdnjr9g08","green","526","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">s</p>","90","RSVPtest","red","2nd","","true","","","2nd"
"","html-keyboard-response","232","421288","0.0-8.0-2.4","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","233","430321","0.0-8.0-4.4-0.4","phdnjr9g08","green","8031","","","","","","<p>You may now take a 30 second break. If you wish to continue with the experiment now, press any key to start.</p>","77","","","","","","","",""
"","html-keyboard-response","234","432333","0.0-8.0-4.4-1.4-0.4","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>&nbsp</p>","null","","","","","","","",""
"","html-keyboard-response","235","433339","0.0-8.0-4.4-1.4-1.4","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>3</p>","null","","","","","","","",""
"","html-keyboard-response","236","434350","0.0-8.0-4.4-1.4-2.4","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>2</p>","null","","","","","","","",""
"","html-keyboard-response","237","435365","0.0-8.0-4.4-1.4-3.4","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>1</p>","null","","","","","","","",""
