"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","rt","stimulus","response","url","question_order","view_history","trialType","tgtCol","tgtPos","tgtDir","correct","rwdType","reward","value","tgtPosition"
"","html-keyboard-response","53","74500","0.0-4.0-1.0-1.2","x1y","[""red""]","333.30000001192093","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""red\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(90 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(-45 50 50)\""/>"",""</svg>""]","z","","","","VDACtest","red","2","h","true","low","","",""
"","html-keyboard-response","54","77004","0.0-4.0-1.0-2.2","x1y","[""red""]","null","<p style=""font-size:300%;""> + 2 points.</p><p style=""font-size:300%"">Total: 4 points.</p>","null","","","","","","","","","","4","",""
"","html-keyboard-response","55","78566","0.0-4.0-1.0-0.3","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","56","79569","0.0-4.0-1.0-1.3","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""green\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(0 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(-45 50 50)\""/>"",""</svg>""]","null","","","","VDACtest","green","3","v","null","high","","",""
"","html-keyboard-response","57","82072","0.0-4.0-1.0-2.3","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p><p style=""font-size:300%"">Total: 4 points.</p>","null","","","","","","","","","","4","",""
"","html-keyboard-response","58","83988","0.0-4.0-1.0-4.3-0.3","x1y","[""red""]","913","<p>You have finished block 2 of 4.<p>You responded correctly on 50% of the trials which has earned you 4 points.<p>On the next screen, you will be given a 30 second break. Press the <b>g</b> key to start your break.","z","","","","","","","","","","","",""
"","html-keyboard-response","59","84812","0.0-4.0-1.0-4.3-1.3-0.3","x1y","[""red""]","822.8000000119209","<p>The experiment will resume in 30 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the line is horizontal or <b>m</b> if the line is vertical.","g","","","","","","","","","","","",""
"","html-keyboard-response","60","84972","0.0-4.0-1.0-4.3-2.3-0.3","x1y","[""red""]","158.60000002384186","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.The experiment will begin shortly.</p> <p></p>","g","","","","","","","","","","","",""
"","html-keyboard-response","61","85140","0.0-4.0-1.0-4.3-2.3-1.3","x1y","[""red""]","167","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>5</p>","g","","","","","","","","","","","",""
"","html-keyboard-response","62","85308","0.0-4.0-1.0-4.3-2.3-2.3","x1y","[""red""]","166.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>4</p>","g","","","","","","","","","","","",""
"","html-keyboard-response","63","85492","0.0-4.0-1.0-4.3-2.3-3.3","x1y","[""red""]","182.89999997615814","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>3</p>","g","","","","","","","","","","","",""
"","html-keyboard-response","64","85660","0.0-4.0-1.0-4.3-2.3-4.3","x1y","[""red""]","166.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>2</p>","g","","","","","","","","","","","",""
"","html-keyboard-response","65","85828","0.0-4.0-1.0-4.3-2.3-5.3","x1y","[""red""]","166.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>1</p>","g","","","","","","","","","","","",""
"","html-keyboard-response","66","86388","0.0-4.0-1.0-0.4","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","67","87284","0.0-4.0-1.0-1.4","x1y","[""red""]","892.0999999642372","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""red\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(0 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(-45 50 50)\""/>"",""</svg>""]","z","","","","VDACtest","red","4","v","false","low","","",""
"","html-keyboard-response","68","89787","0.0-4.0-1.0-2.4","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p><p style=""font-size:300%"">Total: 4 points.</p>","null","","","","","","","","","","4","",""
"","html-keyboard-response","69","91348","0.0-4.0-1.0-0.5","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","70","92352","0.0-4.0-1.0-1.5","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""green\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(90 50 50)\""/>"",""</svg>""]","null","","","","VDACtest","green","5","h","null","high","","",""
"","html-keyboard-response","71","94856","0.0-4.0-1.0-2.5","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p><p style=""font-size:300%"">Total: 4 points.</p>","null","","","","","","","","","","4","",""
"","html-keyboard-response","72","99076","0.0-4.0-1.0-4.5-0.5","x1y","[""red""]","3217","<p>You have finished block 3 of 4.<p>You responded correctly on 33% of the trials which has earned you 4 points.<p>On the next screen, you will be given a 30 second break. Press the <b>g</b> key to start your break.","g","","","","","","","","","","","",""
"","html-keyboard-response","73","100079","0.0-4.0-1.0-4.5-1.5-0.5","x1y","[""red""]","null","<p>The experiment will resume in 30 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the line is horizontal or <b>m</b> if the line is vertical.","null","","","","","","","","","","","",""
"","html-keyboard-response","74","101081","0.0-4.0-1.0-4.5-1.5-1.5","x1y","[""red""]","null","<p>The experiment will resume in 29 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the line is horizontal or <b>m</b> if the line is vertical.","null","","","","","","","","","","","",""
"","html-keyboard-response","75","102060","0.0-4.0-1.0-4.5-1.5-2.5","x1y","[""red""]","976.6000000238419","<p>The experiment will resume in 28 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the line is horizontal or <b>m</b> if the line is vertical.","g","","","","","","","","","","","",""
"","html-keyboard-response","76","102459","0.0-4.0-1.0-4.5-2.5-0.5","x1y","[""red""]","398.60000002384186","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.The experiment will begin shortly.</p> <p></p>","m","","","","","","","","","","","",""
"","html-keyboard-response","77","102596","0.0-4.0-1.0-4.5-2.5-1.5","x1y","[""red""]","134.80000001192093","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>5</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","78","102716","0.0-4.0-1.0-4.5-2.5-2.5","x1y","[""red""]","119.19999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>4</p>","m","","","","","","","","","","","",""
"","html-keyboard-response","79","102844","0.0-4.0-1.0-4.5-2.5-3.5","x1y","[""red""]","126.40000003576279","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>3</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","80","102948","0.0-4.0-1.0-4.5-2.5-4.5","x1y","[""red""]","102.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>2</p>","m","","","","","","","","","","","",""
"","html-keyboard-response","81","103075","0.0-4.0-1.0-4.5-2.5-5.5","x1y","[""red""]","126.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>1</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","82","103636","0.0-4.0-1.0-0.6","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","83","103972","0.0-4.0-1.0-1.6","x1y","[""red""]","331.9000000357628","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""red\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(0 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(-45 50 50)\""/>"",""</svg>""]","z","","","","VDACtest","red","0","v","false","low","","",""
"","html-keyboard-response","84","106474","0.0-4.0-1.0-2.6","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p><p style=""font-size:300%"">Total: 4 points.</p>","null","","","","","","","","","","4","",""
"","html-keyboard-response","85","108035","0.0-4.0-1.0-0.7","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","86","108059","0.0-4.0-1.0-1.7","x1y","[""red""]","20.900000035762787","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"","" <path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 15)\"" stroke=\""cyan\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 15) rotate(45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 30)\"" stroke=\""green\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 30) rotate(90 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 15)\"" stroke=\""black\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(-26 -15)\"" stroke=\""blueviolet\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(-26 -15) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(0 -30)\"" stroke=\""magenta\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(0 -30) rotate(-45 50 50)\""/>"",""<circle cx=\""50\"" cy=\""50\"" r=\""10\"" fill=\""none\"" transform=\""translate(26 -15)\"" stroke=\""gold\"" />"",""<path d=\""M 50 57 L 50 43\"" stroke=\""black\"" transform=\""translate(26 -15) rotate(45 50 50)\""/>"",""</svg>""]","z","","","","VDACtest","green","1","h","true","high","","",""
"","html-keyboard-response","87","110564","0.0-4.0-1.0-2.7","x1y","[""red""]","null","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 14 points.</p>","null","","","","","","","","","","14","",""
"","call-function","88","111570","0.0-5.0","x1y","[""red""]","","","","","","","","","","","","","","",""
"","instructions","89","115211","0.0-6.0-0.0","x1y","[""red""]","3639.400000035763","","","","","[{""page_index"":0,""viewing_time"":1663.9000000357628},{""page_index"":1,""viewing_time"":832},{""page_index"":2,""viewing_time"":448},{""page_index"":3,""viewing_time"":695.3000000119209}]","","","","","","","","",""
"","html-keyboard-response","90","115771","0.0-6.0-1.0-0.0","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","91","116775","0.0-6.0-1.0-1.0-0.0","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=red transform=\""translate(26 15)\"" class=\""bacs2\"">D</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 15)\"" class=\""bacs1\"">n</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 -30)\"" class=\""bacs1\"">o</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","92","117277","0.0-6.0-1.0-1.0-1.0","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 -30)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","93","118278","0.0-6.0-1.0-1.0-2.0","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","94","118540","0.0-6.0-1.0-1.0-3.0","x1y","[""red""]","258.89999997615814","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs2"">D</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","z","","","","","","","","true","","","","1st"
"","html-keyboard-response","95","121043","0.0-6.0-1.0-2.0","x1y","[""red""]","null","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","96","122605","0.0-6.0-1.0-0.1","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","97","123608","0.0-6.0-1.0-1.1-0.1","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 30)\"" class=\""bacs1\"">S</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=green transform=\""translate(-26 -15)\"" class=\""bacs1\"">k</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 -15)\"" class=\""bacs1\"">A</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","98","124110","0.0-6.0-1.0-1.1-1.1","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 30)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 -15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 -15)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","99","125113","0.0-6.0-1.0-1.1-2.1","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","100","126660","0.0-6.0-1.0-1.1-3.1","x1y","[""red""]","1544.6000000238419","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs1"">k</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","m","","","","","","","","false","","","","1st"
"","html-keyboard-response","101","129162","0.0-6.0-1.0-2.1","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","102","130724","0.0-6.0-1.0-0.2","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
