"subj_idx","rt","response","rwdType","tgtPos","colPos","colMatch"
"06h",1.02029,1,1,3,3,2
"06h",1.68081,1,2,3,3,2
"06h",0.63527,1,1,3,3,2
"06h",0.700335,1,2,1,1,2
"06h",0.708685,1,1,1,1,2
"06h",0.84586,1,2,3,3,2
"06h",0.732825,1,1,3,3,2
"06h",1.0756,1,1,2,2,2
"06h",0.73453,1,2,1,1,2
"06h",0.984435,1,1,1,1,2
"06h",0.81664,1,1,1,1,2
"06h",0.92918,1,2,2,2,2
"06h",0.798065,1,2,3,3,2
"06h",0.84948,1,1,1,1,2
"06h",0.736555,1,2,1,1,2
"06h",0.871525,1,1,1,1,2
"06h",0.92138,1,2,2,2,2
"06h",0.49037,1,2,3,3,2
"06h",0.665075,0,1,2,2,2
"06h",0.78079,0,2,2,2,2
"06h",1.01793,1,1,3,3,2
"06h",0.796715,1,1,2,2,2
"06h",0.62703,1,2,1,1,2
"06h",0.51167,1,2,3,3,2
"06h",0.810185,1,1,2,2,2
"06h",0.76131,1,2,2,2,2
"06h",0.818675,0,1,3,3,2
"06h",0.576835,0,2,1,1,2
"06h",0.728755,1,1,2,2,2
"06h",0.57246,1,2,2,2,2
"0ja",0.891825,1,2,2,2,2
"0ja",0.92615,1,2,1,1,2
"0ja",1.019755,1,1,1,1,2
"0ja",0.828455,1,2,2,2,2
"0ja",0.88241,1,1,2,2,2
"0ja",0.93144,1,2,3,3,2
"0ja",1.36942,0,1,1,1,2
"0ja",0.733215,1,2,3,3,2
"0ja",0.7863,1,1,3,3,2
"0ja",0.704455,1,1,2,2,2
"0ja",0.94781,1,1,3,3,2
"0ja",0.770885,1,2,3,3,2
"0ja",0.482155,1,2,3,3,2
"0ja",0.65716,1,1,2,2,2
"0ja",0.92792,1,2,1,1,2
"0ja",0.81909,1,2,1,1,2
"0ja",0.82661,1,2,3,3,2
"0ja",0.490785,1,1,3,3,2
"0ja",0.581975,1,1,1,1,2
"0ja",0.703445,1,1,2,2,2
"0ja",0.6467,1,1,1,1,2
"0ja",0.80932,1,2,1,1,2
"0ja",0.77396,1,2,1,1,2
"0ja",0.70338,1,1,3,3,2
"0ja",0.77701,1,2,2,2,2
"0ja",0.952395,1,1,1,1,2
"0ja",0.783475,1,1,2,2,2
"0ja",0.505405,1,1,3,3,2
"0ja",0.9002,1,2,2,2,2
"0ja",0.683975,1,2,2,2,2
"1cf",0.479,0,1,1,1,2
"1cf",0.552,0,2,3,3,2
"1cf",0.627,0,2,1,1,2
"1cf",0.973,0,2,2,2,2
"1cf",0.621,1,1,3,3,2
"1cf",0.613,1,1,2,2,2
"1cf",0.589,1,2,2,2,2
"1cf",0.576,1,1,2,2,2
"1cf",0.609,1,1,2,2,2
"1cf",0.595,1,1,3,3,2
"1cf",0.657,1,2,1,1,2
"1cf",0.696,1,1,1,1,2
"1cf",0.548,1,2,1,1,2
"1cf",0.519,1,1,2,2,2
"1cf",0.548,1,2,3,3,2
"1cf",0.61,0,2,1,1,2
"1cf",0.621,1,2,3,3,2
"1cf",0.654,1,1,1,1,2
"1cf",0.508,1,1,1,1,2
"1cf",0.499,1,2,1,1,2
"1cf",0.718,1,2,2,2,2
"1cf",0.758,1,1,1,1,2
"1cf",0.486,1,1,3,3,2
"1cf",0.745,1,1,2,2,2
"1cf",0.548,1,1,3,3,2
"1cf",0.926,1,2,2,2,2
"1cf",1.027,1,2,2,2,2
"1cf",0.524,1,2,3,3,2
"1cf",0.67,1,2,3,3,2
"1cf",0.507,1,1,3,3,2
"2k3",1.318,1,2,1,1,2
"2k3",1.344,1,2,3,3,2
"2k3",0.783,1,1,3,3,2
"2k3",1.01,1,1,1,1,2
"2k3",1.388,1,1,1,1,2
"2k3",0.753,0,1,3,3,2
"2k3",2.063,0,1,2,2,2
"2k3",0.935,1,2,3,3,2
"2k3",1.3,1,1,2,2,2
"2k3",0.823,0,2,1,1,2
"2k3",1.402,0,2,2,2,2
"2k3",1.49,1,2,2,2,2
"2k3",1.386,0,2,2,2,2
"2k3",1.093,1,1,3,3,2
"2k3",1.057,1,1,3,3,2
"2k3",1.302,1,2,1,1,2
"2k3",1.367,1,2,3,3,2
"2k3",2.49,1,2,3,3,2
"2k3",1.178,1,2,1,1,2
"2k3",1.29,1,1,2,2,2
"2k3",1.285,1,1,2,2,2
"2k3",1.328,1,1,3,3,2
"2k3",1.17,1,1,1,1,2
"2k3",1.117,1,1,1,1,2
"2k3",1.233,1,1,2,2,2
"2k3",1.134,1,2,3,3,2
"2k3",1.403,1,2,1,1,2
"2k3",1.048,1,2,2,2,2
"2k3",1.282,1,2,2,2,2
"3bc",1.032,0,1,2,2,2
"3bc",0.595,1,2,1,1,2
"3bc",0.432,1,2,1,1,2
"3bc",0.553,1,1,1,1,2
"3bc",0.271,0,1,3,3,2
"3bc",0.712,1,1,1,1,2
"3bc",0.46,1,2,3,3,2
"3bc",0.575,1,2,1,1,2
"3bc",0.592,0,2,3,3,2
"3bc",0.779,1,1,2,2,2
"3bc",0.731,1,1,3,3,2
"3bc",0.54,1,1,3,3,2
"3bc",0.711,1,1,1,1,2
"3bc",0.533,1,2,2,2,2
"3bc",1.463,1,1,1,1,2
"3bc",0.899,1,2,3,3,2
"3bc",0.633,0,2,2,2,2
"3bc",1.083,1,1,2,2,2
"3bc",0.915,0,2,2,2,2
"3bc",0.856,1,1,2,2,2
"3bc",0.696,0,2,2,2,2
"3bc",0.487,1,2,1,1,2
"3bc",0.566,1,2,1,1,2
"3bc",0.817,1,1,3,3,2
"3bc",0.722,1,1,2,2,2
"3bc",0.775,1,2,3,3,2
"3bc",0.455,1,1,3,3,2
"3bc",0.805,1,1,1,1,2
"3bc",0.777,0,2,2,2,2
"4q9",1.27719,1,1,3,3,2
"4q9",0.544,0,1,2,2,2
"4q9",0.7300249999,1,2,2,2,2
"4q9",0.4331399999,1,1,1,1,2
"4q9",0.41246,1,1,3,3,2
"4q9",0.5774650001,1,2,1,1,2
"4q9",1.276525,1,1,3,3,2
"4q9",1.0116,1,1,2,2,2
"4q9",0.6340600001,1,1,3,3,2
"4q9",0.6816450001,1,1,2,2,2
"4q9",0.53819,0,1,1,1,2
"4q9",0.5390250001,1,2,3,3,2
"4q9",0.5798499999,1,2,3,3,2
"4q9",0.6152900001,1,2,1,1,2
"4q9",0.4055950001,1,2,3,3,2
"4q9",0.40885,1,1,3,3,2
"4q9",0.56449,1,2,1,1,2
"4q9",0.6769599998,0,2,2,2,2
"4q9",0.893375,1,1,2,2,2
"4q9",0.7790099999,1,2,3,3,2
"4q9",0.5302300001,1,2,3,3,2
"4q9",0.58387,0,1,2,2,2
"4q9",0.67341,0,2,2,2,2
"4q9",0.6176499999,0,1,1,1,2
"4q9",0.70652,1,2,2,2,2
"4q9",0.398825,1,2,1,1,2
"4q9",0.74997,1,2,2,2,2
"4q9",0.5884,1,1,1,1,2
"4q9",0.42034,1,1,1,1,2
"4q9",0.5799949998,1,2,1,1,2
"5la",0.958,1,1,3,3,2
"5la",1.19,1,1,2,2,2
"5la",1.03,1,1,1,1,2
"5la",1.611,1,2,1,1,2
"5la",1.11,1,2,1,1,2
"5la",0.989,1,1,2,2,2
"5la",1.439,1,2,2,2,2
"5la",0.878,1,1,1,1,2
"5la",0.714,1,2,2,2,2
"5la",0.823,1,1,1,1,2
"5la",0.477,0,1,3,3,2
"5la",0.697,0,2,3,3,2
"5la",1.369,0,1,2,2,2
"5la",1.256,0,1,2,2,2
"5la",1.153,1,1,3,3,2
"5la",0.632,1,2,1,1,2
"5la",0.649,1,1,1,1,2
"5la",0.908,1,1,1,1,2
"5la",1.016,1,1,2,2,2
"5la",0.622,1,2,3,3,2
"5la",0.676,1,2,3,3,2
"5la",1.104,0,2,1,1,2
"5la",0.729,1,2,3,3,2
"5la",0.56,1,2,1,1,2
"5la",0.794,1,2,2,2,2
"5la",0.621,1,2,3,3,2
"5la",0.827,1,2,2,2,2
"5la",1.03,1,1,3,3,2
"5la",1.501,1,2,2,2,2
"5us",1.160525,1,2,1,1,2
"5us",1.005165,1,2,3,3,2
"5us",0.67052,1,1,2,2,2
"5us",0.826795,1,2,1,1,2
"5us",0.90146,1,1,1,1,2
"5us",0.81753,1,2,2,2,2
"5us",0.742375,1,1,3,3,2
"5us",0.691525,1,1,3,3,2
"5us",0.903605,1,1,1,1,2
"5us",0.751885,0,1,1,1,2
"5us",0.68463,1,1,2,2,2
"5us",0.83538,1,2,2,2,2
"5us",0.633235,1,2,1,1,2
"5us",0.7528,1,2,3,3,2
"5us",1.04635,1,1,3,3,2
"5us",1.05673,0,1,3,3,2
"5us",0.7757,1,1,2,2,2
"5us",0.76423,1,1,2,2,2
"5us",0.756945,1,2,2,2,2
"5us",0.78127,1,2,1,1,2
"5us",0.5212,1,1,1,1,2
"5us",0.534195,1,2,3,3,2
"5us",0.807925,1,2,2,2,2
"5us",0.51183,1,2,2,2,2
"5us",0.649285,1,1,2,2,2
"5us",0.58721,1,2,1,1,2
"5us",0.700855,1,2,3,3,2
"5us",0.97636,1,2,3,3,2
"5us",0.726595,1,1,1,1,2
"5us",0.518835,1,1,3,3,2
"6kd",0.847935,0,1,1,1,2
"6kd",0.75087,1,2,1,1,2
"6kd",0.393855,1,1,2,2,2
"6kd",0.562295,1,2,1,1,2
"6kd",0.51301,1,2,1,1,2
"6kd",0.52902,1,2,2,2,2
"6kd",0.56615,1,1,2,2,2
"6kd",0.482885,1,2,3,3,2
"6kd",0.39647,1,2,3,3,2
"6kd",0.43052,1,2,2,2,2
"6kd",0.39018,1,2,1,1,2
"6kd",0.41905,1,2,3,3,2
"6kd",0.50122,1,2,2,2,2
"6kd",0.44128,1,1,1,1,2
"6kd",0.442015,1,2,1,1,2
"6kd",0.50527,1,1,3,3,2
"6kd",0.53834,0,1,2,2,2
"6kd",0.446235,1,1,3,3,2
"6kd",0.58277,0,1,1,1,2
"6kd",0.53125,1,2,2,2,2
"6kd",0.543115,0,1,1,1,2
"6kd",0.40524,1,1,2,2,2
"6kd",0.38936,1,2,3,3,2
"6kd",0.569635,1,2,3,3,2
"6kd",0.37551,1,1,3,3,2
"6kd",0.539945,1,2,2,2,2
"6kd",0.542275,1,1,1,1,2
"6kd",0.392315,1,1,3,3,2
"6kd",0.447225,1,1,3,3,2
"6kd",0.49146,1,1,2,2,2
"6ty",1.27292,0,2,3,3,2
"6ty",1.0287,1,1,1,1,2
"6ty",1.286885,0,1,1,1,2
"6ty",1.130405,1,2,1,1,2
"6ty",0.9940599999,1,2,2,2,2
"6ty",1.290205,1,2,2,2,2
"6ty",0.7340050002,1,1,2,2,2
"6ty",0.80957,0,1,2,2,2
"6ty",0.5926049999,1,2,3,3,2
"6ty",1.59129,0,1,2,2,2
"6ty",0.4457649998,1,1,3,3,2
"6ty",0.9597799999,1,2,1,1,2
"6ty",0.3566149999,1,1,3,3,2
"6ty",0.30109,1,1,1,1,2
"6ty",1.81432,1,2,1,1,2
"6ty",0.2888149999,1,1,1,1,2
"6ty",0.3656000001,1,2,3,3,2
"6ty",0.33133,1,1,1,1,2
"6ty",0.5244149999,1,1,2,2,2
"6ty",0.5052449999,1,1,3,3,2
"6ty",0.7326400001,1,1,3,3,2
"6ty",0.7470100001,1,1,2,2,2
"73v",0.876295,1,1,2,2,2
"73v",0.976695,0,2,2,2,2
"73v",0.64255,1,1,1,1,2
"73v",0.478665,1,1,2,2,2
"73v",0.506285,1,1,2,2,2
"73v",0.45069,1,2,3,3,2
"73v",0.545445,1,2,2,2,2
"73v",0.689085,1,1,3,3,2
"73v",0.620655,1,1,2,2,2
"73v",0.48149,1,1,3,3,2
"73v",0.66879,0,2,1,1,2
"73v",1.46335,1,2,2,2,2
"73v",0.471505,1,2,1,1,2
"73v",0.40495,1,2,2,2,2
"73v",0.633035,1,2,1,1,2
"73v",0.388495,1,2,3,3,2
"73v",0.457395,1,2,3,3,2
"73v",0.615305,1,2,1,1,2
"73v",0.630395,1,1,1,1,2
"73v",0.8502,1,1,3,3,2
"73v",0.92552,1,1,1,1,2
"73v",0.627025,1,2,1,1,2
"73v",0.45135,1,1,1,1,2
"73v",0.426925,1,2,3,3,2
"73v",0.359605,1,1,3,3,2
"73v",0.87425,1,1,1,1,2
"73v",0.46013,1,1,3,3,2
"73v",0.71964,1,1,2,2,2
"73v",0.467875,1,2,2,2,2
"73v",0.482865,1,2,3,3,2
"744",0.95192,1,2,3,3,2
"744",0.932075,1,2,3,3,2
"744",1.302055,0,1,2,2,2
"744",1.21108,1,1,3,3,2
"744",1.338285,0,2,2,2,2
"744",0.75944,0,2,2,2,2
"744",1.30324,1,2,1,1,2
"744",1.029855,1,2,3,3,2
"744",1.259095,1,1,2,2,2
"744",1.059275,1,1,1,1,2
"744",0.882845,1,1,3,3,2
"744",1.0341,1,1,3,3,2
"744",1.142905,0,2,2,2,2
"744",1.01917,0,1,1,1,2
"744",1.154235,1,1,2,2,2
"744",1.77971,1,1,1,1,2
"744",1.425915,1,1,1,1,2
"744",1.019755,1,1,3,3,2
"744",1.125905,1,1,2,2,2
"744",1.52142,1,1,1,1,2
"744",1.30463,1,2,1,1,2
"744",1.40826,1,2,1,1,2
"744",0.901745,1,2,3,3,2
"744",1.244455,1,2,1,1,2
"744",1.214205,1,2,2,2,2
"7ap",1.038635,1,1,2,2,2
"7ap",0.53682,1,2,3,3,2
"7ap",0.54442,1,1,3,3,2
"7ap",0.59228,0,2,3,3,2
"7ap",1.0118,1,2,1,1,2
"7ap",0.652415,1,2,3,3,2
"7ap",0.48737,1,1,1,1,2
"7ap",0.54301,1,1,3,3,2
"7ap",0.52472,1,2,3,3,2
"7ap",0.73728,1,2,3,3,2
"7ap",0.814335,1,2,2,2,2
"7ap",0.78118,1,1,1,1,2
"7ap",0.74563,1,1,2,2,2
"7ap",1.03455,1,1,1,1,2
"7ap",1.033265,1,2,2,2,2
"7ap",1.070365,1,2,2,2,2
"7ap",0.95905,1,1,2,2,2
"7ap",0.956665,1,2,2,2,2
"7ap",0.701365,1,2,2,2,2
"7ap",0.843615,1,1,1,1,2
"7ap",1.1309,0,2,1,1,2
"7ap",0.51302,0,2,1,1,2
"7ap",0.458765,1,1,3,3,2
"7ap",0.465315,1,1,3,3,2
"7ap",0.64369,1,1,2,2,2
"7ap",1.478885,1,2,1,1,2
"7ap",1.2061,0,1,2,2,2
"7ap",0.6066,1,2,1,1,2
"7ap",0.804525,1,1,1,1,2
"7ap",0.61283,1,1,3,3,2
"7ym",0.922575,1,2,1,1,2
"7ym",0.635675,1,1,3,3,2
"7ym",0.381705,0,1,1,1,2
"7ym",1.708225,1,1,1,1,2
"7ym",0.267635,0,1,3,3,2
"7ym",1.56841,0,2,3,3,2
"7ym",0.313465,0,2,2,2,2
"7ym",1.19329,1,2,3,3,2
"7ym",0.28278,0,2,1,1,2
"7ym",0.43582,1,2,1,1,2
"7ym",0.662935,1,1,2,2,2
"7ym",0.98343,1,1,3,3,2
"7ym",0.720755,1,1,3,3,2
"7ym",0.391445,0,2,3,3,2
"7ym",0.993065,0,1,1,1,2
"7ym",0.32515,0,2,3,3,2
"8bq",0.576165,1,1,3,3,2
"8bq",0.554045,1,1,3,3,2
"8bq",0.61412,1,1,1,1,2
"8bq",0.69974,1,1,1,1,2
"8bq",0.46387,1,2,3,3,2
"8bq",0.627715,1,1,3,3,2
"8bq",0.58429,1,2,3,3,2
"8bq",0.53472,1,1,3,3,2
"8bq",0.629335,1,2,3,3,2
"8bq",0.540795,0,2,1,1,2
"8bq",0.56199,1,2,1,1,2
"8bq",0.54467,1,1,2,2,2
"8bq",1.223545,1,2,1,1,2
"8bq",0.96534,1,1,2,2,2
"8bq",0.596875,0,1,2,2,2
"8bq",1.037615,1,1,1,1,2
"8bq",0.67328,1,1,3,3,2
"8bq",0.552985,1,1,1,1,2
"8bq",1.0575,1,2,1,1,2
"8bq",1.099995,1,2,2,2,2
"8bq",0.60333,0,1,1,1,2
"8bq",0.878345,1,2,3,3,2
"8bq",0.510405,1,1,2,2,2
"8bq",0.884465,1,2,2,2,2
"8bq",0.70692,0,2,1,1,2
"8bq",0.852405,1,2,3,3,2
"8bq",0.74562,1,1,2,2,2
"8bq",0.672025,1,2,2,2,2
"8bq",0.619365,0,2,2,2,2
"8bq",0.434945,0,2,2,2,2
"8ht",1.161685,0,2,1,1,2
"8ht",1.053885,1,2,1,1,2
"8ht",1.10504,1,1,2,2,2
"8ht",0.80927,0,2,1,1,2
"8ht",0.86408,1,1,3,3,2
"8ht",0.919155,1,2,2,2,2
"8ht",0.74412,1,1,3,3,2
"8ht",0.73295,1,2,2,2,2
"8ht",0.825465,1,2,3,3,2
"8ht",0.985635,1,1,2,2,2
"8ht",0.93278,1,1,2,2,2
"8ht",1.39168,0,2,1,1,2
"8ht",0.745415,1,1,1,1,2
"8ht",0.55163,1,1,3,3,2
"8ht",0.7286,1,1,3,3,2
"8ht",0.928595,1,1,2,2,2
"8ht",0.66184,1,1,1,1,2
"8ht",0.69559,1,2,2,2,2
"8ht",0.6319,1,2,3,3,2
"8ht",0.813025,1,1,1,1,2
"8ht",1.06983,1,1,1,1,2
"8ht",1.242875,1,1,1,1,2
"8ht",0.788295,1,2,3,3,2
"8ht",0.589215,1,2,3,3,2
"8ht",1.11243,1,1,2,2,2
"8ht",0.95792,1,2,2,2,2
"8ht",0.547275,1,2,3,3,2
"8ht",0.7283,1,2,2,2,2
"8ht",0.74986,1,2,1,1,2
"8ht",0.840535,1,1,3,3,2
"8yt",0.60982,1,1,2,2,2
"8yt",0.529915,0,2,2,2,2
"8yt",0.5544,0,2,1,1,2
"8yt",0.67715,1,2,2,2,2
"8yt",0.623335,1,2,3,3,2
"8yt",0.528285,1,2,3,3,2
"8yt",0.577425,1,2,1,1,2
"8yt",0.49416,1,1,3,3,2
"8yt",0.51316,1,1,1,1,2
"8yt",0.609725,1,1,1,1,2
"8yt",0.488705,1,1,3,3,2
"8yt",1.04753,0,2,2,2,2
"8yt",0.586835,1,1,2,2,2
"8yt",0.45053,1,1,3,3,2
"8yt",0.513865,1,2,3,3,2
"8yt",0.51629,0,1,1,1,2
"8yt",0.559745,1,1,2,2,2
"8yt",0.493235,1,2,1,1,2
"8yt",0.46429,1,1,3,3,2
"8yt",0.44115,1,2,3,3,2
"8yt",0.463885,1,1,3,3,2
"8yt",0.41655,1,2,3,3,2
"8yt",0.693025,1,2,2,2,2
"8yt",0.561275,1,1,2,2,2
"8yt",0.571985,1,2,1,1,2
"8yt",0.50331,1,1,2,2,2
"8yt",0.52786,0,1,1,1,2
"8yt",0.425195,1,2,1,1,2
"8yt",0.737465,1,1,1,1,2
"8yt",0.65795,0,2,2,2,2
"9j6",1.74664,1,1,3,3,2
"9j6",1.270665,1,1,3,3,2
"9j6",0.783745,1,1,3,3,2
"9j6",0.646275,1,1,1,1,2
"9j6",1.026965,1,1,1,1,2
"9j6",0.66448,1,2,2,2,2
"9j6",0.660095,1,2,3,3,2
"9j6",0.589175,1,1,3,3,2
"9j6",0.560615,1,2,3,3,2
"9j6",1.34253,1,1,2,2,2
"9j6",0.67442,1,2,1,1,2
"9j6",0.743545,1,2,1,1,2
"9j6",0.65667,1,2,2,2,2
"9j6",0.86354,1,2,1,1,2
"9j6",0.72584,0,1,2,2,2
"9j6",0.756905,1,2,3,3,2
"9j6",0.783475,1,2,1,1,2
"9j6",0.659475,1,1,1,1,2
"9j6",0.40411,1,2,2,2,2
"9j6",0.7991,1,1,1,1,2
"9j6",0.933495,0,1,2,2,2
"9j6",0.640935,0,2,2,2,2
"9j6",0.97343,0,1,2,2,2
"9j6",0.49867,1,2,3,3,2
"9j6",0.6178,0,2,2,2,2
"9j6",0.696765,0,2,1,1,2
"9j6",0.483875,1,2,3,3,2
"9j6",0.83438,1,1,1,1,2
"9j6",0.57782,0,1,2,2,2
"9j6",0.46609,1,1,3,3,2
"9uo",0.381,1,2,3,3,2
"9uo",0.357,1,1,2,2,2
"9uo",0.374,1,1,2,2,2
"9uo",0.437,1,2,3,3,2
"9uo",0.538,1,2,1,1,2
"9uo",0.514,1,2,1,1,2
"9uo",0.491,1,1,2,2,2
"9uo",0.531,0,2,2,2,2
"9uo",0.564,1,2,3,3,2
"9uo",0.529,1,2,2,2,2
"9uo",0.47,1,1,1,1,2
"9uo",0.568,1,2,2,2,2
"9uo",0.714,1,1,1,1,2
"9uo",0.457,1,1,3,3,2
"9uo",0.519,1,1,3,3,2
"9uo",0.456,0,2,2,2,2
"9uo",0.446,1,1,3,3,2
"9uo",0.397,1,1,3,3,2
"9uo",0.392,1,1,3,3,2
"9uo",0.727,0,2,2,2,2
"9uo",0.761,1,1,1,1,2
"9uo",0.85,0,2,3,3,2
"9uo",0.51,1,2,1,1,2
"9uo",0.494,1,1,2,2,2
"9uo",0.578,1,2,3,3,2
"9uo",0.5,1,1,2,2,2
"9uo",0.56,0,1,1,1,2
"9uo",0.427,1,2,1,1,2
"9uo",0.66,1,2,1,1,2
"9uo",0.532,1,1,1,1,2
"aj0",1.753,1,1,3,3,2
"aj0",1.026775,1,1,3,3,2
"aj0",0.63981,1,2,2,2,2
"aj0",0.706225,1,2,2,2,2
"aj0",0.90007,1,2,3,3,2
"aj0",0.63973,1,2,2,2,2
"aj0",0.565065,0,2,1,1,2
"aj0",0.544325,1,1,1,1,2
"aj0",0.513825,1,1,2,2,2
"aj0",0.677115,1,2,1,1,2
"aj0",1.13902,1,1,2,2,2
"aj0",0.51883,1,1,3,3,2
"aj0",0.650065,1,1,2,2,2
"aj0",0.577305,1,1,1,1,2
"aj0",1.363065,1,2,1,1,2
"aj0",0.769335,1,1,2,2,2
"aj0",0.728745,1,2,3,3,2
"aj0",0.741435,1,1,1,1,2
"aj0",0.899985,1,1,2,2,2
"aj0",0.85794,1,2,3,3,2
"aj0",0.635075,1,2,2,2,2
"aj0",0.7229,1,2,1,1,2
"aj0",0.490585,1,2,3,3,2
"aj0",0.473915,1,2,3,3,2
"aj0",0.699875,1,1,3,3,2
"aj0",0.775435,1,1,3,3,2
"aj0",0.623315,1,1,1,1,2
