"subID","rt","correct","tgtPos","rwdType","colMatch"
3,0.9095,1,1,1,1
3,1.17260000000894,1,0,0,0
3,1.1875,1,0,2,1
3,0.91679999999702,1,0,1,1
3,1.73459999999404,1,0,1,1
3,1.69259999999404,1,0,2,2
3,0.77520000000298,1,0,0,0
3,1.20459999999404,1,1,2,1
3,1.3425,0,0,1,1
3,0.74079999999702,1,0,1,1
3,0.803800000011921,1,0,2,1
3,0.789,1,0,2,1
3,0.9,0,1,1,1
3,1.22510000000894,1,1,1,1
3,0.91470000000298,1,0,1,1
3,0.7715,1,0,1,1
3,0.64529999999702,1,0,2,1
3,1.64539999999106,1,1,1,1
3,0.70479999999702,1,1,2,1
3,0.98209999999404,1,0,1,2
3,0.8105,1,0,0,0
3,1.16540000000596,0,0,1,2
3,0.747,1,0,0,0
3,1.29179999999702,1,1,1,1
3,1.53840000000596,1,1,0,0
3,0.63709999999404,1,0,2,1
3,0.68509999999404,1,0,1,2
3,0.76490000000596,1,0,1,1
3,0.765,1,1,1,1
3,1.73279999999702,1,1,0,0
3,0.69390000000596,1,0,1,1
3,0.82779999999702,1,0,2,1
3,0.676100000008941,1,1,0,0
3,0.73159999999404,0,0,2,1
3,0.73429999999702,0,0,2,1
3,1.33229999999702,0,0,2,2
3,1.66130000001192,1,1,2,1
3,1.39770000000298,1,0,0,0
3,1.04590000000596,1,1,2,1
3,1.6295,1,0,2,2
3,0.94059999999404,1,0,0,0
3,0.83470000000298,1,1,1,1
3,1.731,1,1,0,0
3,1.28290000000596,0,0,2,1
3,1.80340000000596,1,0,1,2
3,1.27829999999702,0,0,1,1
3,1.18790000000596,1,0,0,0
3,1.092,1,0,2,2
3,1.11740000000596,1,0,0,0
3,1.05279999999702,1,0,2,2
3,1.33240000000596,1,0,2,1
3,1.29259999999404,0,1,2,1
3,1.19520000000298,1,1,0,0
3,1.65989999999106,1,0,2,1
3,0.86129999999702,1,0,1,1
3,0.67529999999702,1,0,0,0
3,1.58079999999702,1,1,1,1
3,0.57170000000298,1,0,1,1
3,0.938,1,0,0,0
3,0.9105,0,1,2,1
3,0.965600000008941,0,1,1,1
3,0.684600000008941,0,0,0,0
3,1.27669999998808,1,0,1,1
3,1.35629999999702,0,1,1,1
3,0.763,1,0,0,0
3,1.48359999999404,1,1,0,0
3,1.73179999999702,0,0,2,1
3,1.83879999999702,1,0,2,1
3,1.06880000001192,1,1,2,1
3,1.43590000000596,1,0,2,1
3,1.27620000000298,1,0,2,1
3,1.89879999999702,1,1,2,1
3,1.1975,1,1,2,1
3,1.14259999999404,0,0,1,2
3,1.20320000000298,1,0,2,2
3,1.42540000000596,1,0,0,0
3,0.648300000011921,1,0,1,2
3,1.44619999998808,1,1,2,1
3,1.75509999999404,0,1,0,0
3,1.08329999999702,0,1,0,0
3,0.50040000000596,1,0,2,1
3,1.63659999999404,1,0,2,1
3,0.54740000000596,1,0,1,2
3,1.53930000001192,1,1,2,1
3,0.868600000008941,1,0,2,2
3,0.57759999999404,1,0,2,1
3,0.85159999999404,1,0,1,2
3,0.71540000000596,1,0,1,1
3,0.58629999999702,1,0,2,2
3,0.452100000008941,1,0,2,1
3,0.8515,1,1,0,0
3,0.747100000008941,1,0,0,0
3,0.80529999999702,0,0,1,1
3,0.868899999991059,1,1,2,1
3,1.34779999999702,1,1,1,1
3,0.7315,1,0,1,2
3,0.786600000008941,1,1,2,1
3,1.801,1,0,2,1
3,0.789399999991059,1,0,1,1
3,0.76279999999702,1,0,0,0
3,0.980600000008941,1,0,2,1
3,1.08230000001192,1,0,1,2
3,0.707899999991059,1,0,1,1
3,1.40320000000298,1,1,1,1
3,1.12259999999404,1,0,0,0
3,1.26789999999106,0,0,2,1
3,1.14619999998808,1,0,1,1
3,0.493899999991059,0,1,1,1
3,1.3055,1,1,2,1
3,0.899699999988079,1,0,1,1
3,0.78570000000298,1,1,1,1
3,0.532399999991059,1,0,0,0
3,0.73990000000596,1,0,0,0
3,1.00439999999106,1,1,1,1
3,0.423,1,0,2,1
3,0.434899999991059,1,0,2,1
3,0.691100000008941,1,1,2,1
3,0.929,0,0,0,0
3,0.91529999999702,1,1,0,0
3,1.28909999999404,1,0,1,1
3,0.508599999994039,1,0,2,1
3,0.70240000000596,1,1,0,0
3,1.52369999998808,1,0,0,0
3,1.48879999999702,1,1,2,1
3,0.84970000000298,1,1,2,1
3,0.6825,1,1,0,0
3,1.07359999999404,1,0,1,1
3,1.22609999999404,1,0,2,2
3,0.60929999999702,1,0,2,1
3,0.7765,1,0,1,1
3,0.7225,0,0,2,2
3,0.92579999999702,1,0,0,0
3,0.69629999999702,1,0,1,1
3,0.80129999999702,1,1,1,1
3,0.94059999999404,1,0,2,2
3,0.97329999999702,1,1,2,1
3,1.1295,1,1,2,1
3,0.820800000011921,1,1,0,0
3,0.8125,0,0,1,1
3,1.70580000001192,0,1,1,1
3,1.30170000000298,0,1,1,1
3,0.84340000000596,0,0,1,2
3,0.75390000000596,1,1,1,1
4,1.39879999999702,1,1,1,1
4,1.33989999999851,1,1,2,1
4,0.823,0,0,1,1
4,0.71070000000298,1,0,1,1
4,1.35779999999702,1,1,2,1
4,1.29310000000149,1,1,0,0
4,0.98239999999851,1,1,1,1
4,0.89379999999702,1,0,1,1
4,1.07070000000298,0,0,2,1
4,0.85579999999702,1,0,1,2
4,1.00010000000149,1,1,0,0
4,1.03079999999702,1,0,0,0
4,1.00670000000298,1,1,2,1
4,1.10039999999851,1,0,2,1
4,1.1665,1,0,0,0
4,0.83839999999851,1,1,0,0
4,1.33379999999702,1,1,2,1
4,0.95669999999553,1,1,2,1
4,0.98209999999404,0,0,0,0
4,0.91789999999851,1,1,0,0
4,0.74260000000149,1,0,1,1
4,1.43759999999404,1,0,1,1
4,1.15730000000447,0,0,0,0
4,1.2705,0,0,2,1
4,0.53039999999851,1,0,1,2
4,1.04520000000298,0,0,2,1
4,0.96560000000149,1,0,1,1
4,1.13530000000447,1,1,2,1
4,0.76520000000298,1,0,1,2
4,1.08690000000596,1,0,0,0
4,1.13410000000149,1,1,2,1
4,0.99739999999851,1,0,0,0
4,0.89179999999702,1,1,0,0
4,1.694,1,1,2,1
4,0.97469999999553,1,0,2,2
4,1.1655,1,0,2,1
4,0.92009999999404,1,0,2,1
4,0.7495,1,0,1,2
4,1.84159999999404,0,0,2,1
4,0.89219999999553,1,0,1,1
4,0.82040000000596,1,0,0,0
4,1.22069999999553,1,1,1,1
4,0.9415,1,1,0,0
4,1.64569999999553,1,0,1,1
4,0.91760000000149,1,0,2,1
4,1.406,0,0,0,0
4,0.77420000000298,1,0,0,0
4,1.12489999999851,1,1,1,1
4,0.86960000000149,1,1,2,1
4,0.90069999999553,1,0,2,1
4,0.99539999999851,1,0,1,2
4,0.88320000000298,1,1,1,1
4,1.044,1,0,2,2
4,2.01160000000149,1,0,2,1
4,0.79760000000149,1,0,0,0
4,1.205,1,0,2,1
4,1.02760000000149,1,1,1,1
4,1.14780000000447,1,1,0,0
4,0.98079999999702,1,0,0,0
4,1.56339999999851,1,1,1,1
4,0.8045,0,0,1,1
4,0.85279999999702,0,1,2,1
4,1.176,1,0,2,1
4,1.05339999999851,1,0,0,0
4,0.71030000000447,1,1,1,1
4,0.8945,0,0,2,2
4,0.70870000000298,0,1,2,1
4,1.06960000000149,0,1,1,1
4,0.94839999999851,0,0,0,0
4,1.014,0,0,1,1
4,1.10289999999851,1,1,1,1
4,1.02880000000447,1,0,1,2
4,1.133,1,0,1,1
4,0.86860000000149,1,1,2,1
4,1.41379999999702,1,0,2,1
4,1.324,0,0,1,2
4,0.96389999999851,0,1,1,1
4,1.27839999999851,1,1,2,1
4,1.34860000000149,1,1,0,0
4,2.196,1,0,1,1
4,1.24580000000447,0,0,2,1
4,1.15630000000447,1,0,2,1
4,0.84479999999702,1,0,0,0
4,0.96470000000298,0,0,1,1
4,0.96330000000447,1,0,2,1
4,0.92960000000149,1,0,1,2
4,0.95190000000596,1,0,1,2
4,0.96470000000298,1,0,2,1
4,1.038,0,1,1,1
4,2.107,1,0,1,1
4,0.6845,1,0,2,2
4,1.01060000000149,1,0,1,1
4,0.70080000000447,1,1,2,1
4,0.76409999999404,1,0,2,1
4,0.85220000000298,1,1,2,1
4,0.85010000000149,1,1,2,1
4,1.25310000000149,1,0,2,1
4,1.08740000000596,0,0,1,2
4,1.25939999999851,1,0,1,2
4,1.00420000000298,1,0,0,0
4,0.88620000000298,1,1,2,1
4,0.85389999999851,1,0,2,2
4,0.8605,1,0,2,2
4,0.87710000000149,0,0,2,2
4,1.17219999999553,1,1,2,1
4,1.59540000000596,1,0,1,1
4,1.06809999999404,1,0,1,2
4,0.95679999999702,1,0,2,2
4,0.98809999999404,1,0,1,2
4,0.964,1,1,2,1
4,0.852,1,1,0,0
4,0.86579999999702,1,1,1,1
4,1.14880000000447,1,0,0,0
4,0.76619999999553,1,0,2,1
4,0.92460000000149,1,1,1,1
4,1.3885,0,0,1,1
4,0.79739999999851,1,0,1,1
4,1.13959999999404,1,0,0,0
4,0.86770000000298,1,1,0,0
4,1.09869999999553,0,0,0,0
4,0.95010000000149,0,1,2,1
4,0.813,1,1,0,0
4,1.1015,0,0,2,2
4,0.99689999999851,1,0,2,1
4,1.04989999999851,1,0,1,2
4,0.59520000000298,1,1,1,1
4,1.326,1,0,2,2
4,1.01970000000298,1,1,0,0
4,1.42869999999553,1,0,2,2
4,0.82810000000149,1,1,2,1
4,0.86839999999851,1,0,2,1
4,0.89189999999851,1,0,1,1
4,1.12389999999851,1,1,0,0
4,0.77939999999851,1,0,2,2
4,1.29990000000596,1,0,2,1
4,0.98089999999851,1,0,0,0
4,1.30079999999702,1,0,2,2
4,1.31770000000298,0,1,0,0
4,1.01310000000149,0,0,0,0
4,0.97939999999851,0,1,1,1
4,0.9235,1,0,0,0
4,1.00260000000149,1,1,2,1
4,1.23610000000149,1,0,1,1
4,1.1585,1,1,1,1
4,1.19560000000149,1,1,1,1
4,1.07620000000298,1,1,2,1
4,0.76270000000298,1,0,0,0
4,0.75720000000298,1,0,2,2
4,1.04429999999702,1,0,1,1
4,0.986,1,1,1,1
4,0.87729999999702,1,1,1,1
4,0.98020000000298,1,0,0,0
4,0.89979999999702,1,0,1,2
4,0.947,1,0,1,1
4,0.81239999999851,1,1,2,1
4,1.20239999999851,1,0,0,0
4,1.35529999999702,1,0,1,1
4,0.94530000000447,1,1,1,1
4,0.85369999999553,0,0,1,1
4,0.91579999999702,1,0,0,0
4,1.24520000000298,1,0,0,0
4,1.50729999999702,0,1,1,1
4,0.85910000000149,1,0,1,1
4,0.72359999999404,1,1,2,1
4,1.07660000000149,1,1,2,1
4,1.16340000000596,1,0,2,1
4,1.18789999999851,1,0,2,1
4,1.8855,0,0,2,1
4,0.875,1,0,0,0
4,1.0365,1,0,2,1
4,0.96279999999702,1,0,1,1
4,1.27420000000298,1,0,2,1
4,1.05279999999702,1,1,0,0
4,1.00579999999702,1,0,1,1
4,0.83560000000149,0,1,2,1
4,0.91529999999702,1,1,1,1
4,0.96520000000298,1,1,1,1
4,1.08310000000149,1,0,2,1
4,1.235,0,0,0,0
4,1.06570000000298,0,0,1,2
4,0.829,1,0,2,2
4,1.20410000000149,1,1,1,1
4,1.19430000000447,1,1,0,0
4,0.86660000000149,1,0,1,1
4,0.989,0,0,1,1
4,0.72219999999553,1,0,2,1
4,0.85170000000298,1,1,2,1
4,1.09959999999404,0,1,2,1
4,1.08390000000596,1,0,1,1
4,0.826,1,1,2,1
4,1.052,1,0,0,0
4,1.064,1,1,1,1
4,0.93920000000298,1,1,2,1
4,0.81829999999702,1,0,2,1
4,1.13289999999851,0,1,0,0
4,0.84920000000298,1,1,1,1
4,1.19529999999702,1,1,2,1
4,1.401,1,1,0,0
4,1.24210000000149,0,1,0,0
4,0.68170000000298,1,1,0,0
4,1.59460000000149,1,1,2,1
4,1.06720000000298,1,1,0,0
4,0.87389999999851,0,0,2,1
4,1.20430000000447,0,0,0,0
4,0.7155,1,0,1,1
4,0.85910000000149,0,1,1,1
4,0.79429999999702,1,1,1,1
4,1.44270000000298,0,1,1,1
4,1.05960000000149,1,0,1,1
4,1.25939999999851,1,0,0,0
4,0.87820000000298,1,1,1,1
4,1.02810000000149,1,0,0,0
4,1.7245,0,0,1,1
4,0.81969999999553,1,1,2,1
4,1.39670000000298,1,1,1,1
4,0.61709999999404,1,0,2,2
4,0.91539999999851,1,0,2,1
4,0.55479999999702,1,0,0,0
4,0.93010000000149,0,0,1,2
4,1.002,1,1,1,1
4,0.98639999999851,0,0,2,1
4,1.0575,0,0,0,0
4,0.73780000000447,1,1,0,0
4,0.77119999999553,1,0,1,1
4,0.80960000000149,1,1,1,1
4,0.651,1,1,1,1
4,0.76389999999851,1,0,0,0
4,0.845,1,1,2,1
4,1.80169999999553,1,1,2,1
4,1.066,0,0,2,2
4,1.34569999999553,0,1,0,0
4,1.32060000000149,0,0,1,1
4,0.60959999999404,1,0,0,0
4,1.54329999999702,0,0,2,1
4,0.84989999999851,1,0,1,2
4,0.84820000000298,1,0,1,1
4,0.77169999999553,1,0,2,2
4,1.64929999999702,0,1,1,1
4,1.08120000000298,1,1,0,0
4,1.69889999999851,1,0,2,1
5,1.034,0,0,1,1
5,1.00130000001192,0,1,2,1
5,0.584200000017881,1,0,1,1
5,0.51290000000596,1,0,2,2
5,0.67409999999404,0,1,1,1
5,0.764300000011921,1,1,0,0
5,0.969800000011921,1,0,2,2
5,0.770300000011921,0,0,2,1
5,0.666900000005961,1,0,1,1
5,0.73290000000596,0,0,1,1
5,0.74590000000596,1,0,0,0
5,0.77009999999404,1,0,1,2
5,0.6035,0,1,2,1
5,0.619299999982119,1,0,2,1
5,1.7065,1,0,1,1
5,0.45709999999404,1,1,0,0
5,0.498299999982119,1,0,0,0
5,0.779300000011921,0,1,1,1
5,0.466700000017881,0,0,0,0
5,0.477,0,1,2,1
5,0.76009999999404,0,0,1,1
5,0.712799999982119,0,0,0,0
5,0.931800000011921,0,1,1,1
5,0.7925,0,0,1,2
5,0.39309999999404,0,1,1,1
5,1.117,0,0,2,1
5,1.02370000001788,1,1,1,1
5,0.833699999988079,0,1,1,1
5,1.25039999997616,1,1,1,1
5,0.763,1,1,1,1
5,0.8075,0,0,0,0
5,0.64,0,0,1,1
5,0.831399999976158,1,1,2,1
5,0.777,1,1,2,1
5,0.681,0,1,2,1
5,0.47309999999404,0,0,0,0
5,0.65690000000596,1,1,2,1
5,0.9685,0,0,2,1
5,0.949600000023842,1,0,1,2
5,1.04940000000596,1,1,0,0
5,0.743600000023842,0,0,0,0
5,0.977,0,0,2,1
5,0.873400000005961,1,0,1,2
5,1.53720000001788,0,0,0,0
5,0.42540000000596,0,1,1,1
5,0.50490000000596,0,1,1,1
5,1.03230000001192,1,0,2,1
5,1.00469999998808,1,0,0,0
5,1.14370000001788,0,1,1,1
5,1.68969999998808,1,0,1,2
5,0.96840000000596,1,0,1,1
5,0.91909999999404,1,1,0,0
5,0.721199999988079,0,0,0,0
5,0.474,1,0,2,1
5,0.611199999988079,1,0,1,1
5,0.423300000011921,0,0,2,1
5,0.68440000000596,1,1,2,1
5,0.7285,1,1,0,0
5,0.634800000011921,0,1,1,1
5,0.512799999982119,0,0,1,2
5,2.34379999998212,0,1,0,0
5,0.712800000011921,1,1,2,1
5,0.528799999982119,0,0,2,2
5,0.62490000000596,1,1,2,1
5,0.6265,1,0,1,1
5,1.07059999999404,1,1,2,1
5,0.62409999999404,1,1,0,0
5,0.80809999999404,0,0,0,0
5,0.706699999988079,0,0,2,1
5,1.496,1,1,1,1
5,0.471199999988079,1,1,1,1
5,0.8465,0,1,2,1
5,0.624100000023842,0,0,1,1
5,1.281,0,0,2,1
5,1.656,0,0,2,2
5,0.42540000000596,1,0,0,0
5,0.768199999988079,1,0,1,1
5,0.481399999976158,1,1,2,1
5,1.02639999997616,0,0,2,1
5,0.61659999999404,0,0,1,1
5,0.417,1,0,2,1
5,0.610200000017881,1,1,1,1
5,0.60959999999404,1,1,2,1
5,0.670299999982119,1,1,2,1
5,0.38540000000596,1,0,1,2
5,0.7835,0,0,0,0
5,1.03920000001788,0,1,1,1
5,0.414,0,0,2,1
5,0.82340000000596,1,1,1,1
5,2.18740000000596,0,0,2,1
5,2.32940000000596,0,0,2,1
5,2.32690000000596,0,0,1,1
5,0.679300000011921,1,1,2,1
5,0.3915,1,1,0,0
5,0.577,1,1,2,1
5,0.449,1,0,2,2
5,0.735300000011921,1,0,0,0
5,0.5985,1,0,1,2
5,0.5755,1,0,0,0
5,0.639199999988079,0,0,1,1
5,0.626200000017881,0,1,1,1
5,0.823699999988079,0,0,1,1
5,1.23040000000596,0,0,2,1
5,0.472,0,1,1,1
5,0.4645,1,1,2,1
5,0.947700000017881,1,0,1,1
5,0.523199999988079,1,0,2,1
5,0.734600000023842,1,1,1,1
5,0.696300000011921,1,0,2,1
5,0.746,0,0,0,0
5,0.448,0,0,2,1
5,0.863400000005961,1,0,1,1
5,0.423800000011921,0,0,2,2
5,0.758399999976158,0,0,2,1
5,1.61309999999404,0,0,0,0
5,0.44640000000596,0,1,2,1
5,0.83140000000596,0,0,1,2
5,0.877599999994039,1,1,1,1
5,0.402199999988079,0,0,2,1
5,0.383899999976158,1,0,1,2
5,0.40859999999404,1,0,2,1
5,0.582200000017881,0,0,2,1
5,0.9275,0,1,1,1
5,0.71109999999404,1,0,1,1
5,0.42409999999404,1,0,1,1
5,0.40659999999404,1,0,1,2
5,0.695099999994039,0,1,0,0
5,2.454,1,1,2,1
5,2.47830000001192,0,0,1,2
5,0.38340000000596,0,1,0,0
5,1.66619999998808,1,1,0,0
5,0.734199999988079,0,0,1,1
5,0.438300000011921,1,0,0,0
5,1.14559999999404,0,0,2,1
5,0.95040000000596,0,0,1,1
5,0.389700000017881,1,1,1,1
5,0.78240000000596,0,1,0,0
5,2.42560000002384,1,0,0,0
5,1.68269999998808,1,1,2,1
5,0.710300000011921,0,0,0,0
5,0.533199999988079,0,1,1,1
5,0.536200000017881,1,0,2,2
5,1.19059999999404,0,1,2,1
5,0.615300000011921,0,1,2,1
5,1.10309999999404,0,0,0,0
5,0.383,1,0,1,1
5,0.580799999982119,1,0,2,1
5,0.680200000017881,0,0,1,1
5,0.45509999999404,1,0,1,1
5,0.469299999982119,1,0,0,0
5,2.18109999999404,0,1,2,1
5,0.612199999988079,0,0,0,0
5,0.4945,0,0,1,1
5,0.6135,1,0,2,1
5,1.4625,0,0,2,2
5,0.657100000023842,1,0,1,1
5,1.867,1,1,2,1
5,0.533799999982119,0,1,1,1
5,0.398199999988079,1,1,2,1
5,0.487700000017881,0,0,1,1
5,0.582199999988079,0,0,2,1
5,0.62790000000596,0,0,1,1
5,1.303,0,0,2,1
5,0.558100000023842,1,1,1,1
5,0.613,0,0,2,1
5,0.641300000011921,1,1,2,1
5,0.511,1,1,2,1
5,0.39009999999404,1,1,2,1
5,0.716799999982119,0,0,2,1
5,0.78790000000596,1,0,0,0
5,0.89390000000596,1,0,2,2
5,0.644800000011921,0,0,2,2
6,1.34540000000596,1,0,1,1
6,2.33790000000596,1,0,1,1
6,0.832300000011921,1,1,2,1
6,0.806800000011921,1,1,0,0
6,0.921199999988079,1,0,2,2
6,1.02619999998808,1,0,0,0
6,1.72069999998808,1,0,2,1
6,0.99190000000596,1,0,1,2
6,0.84390000000596,1,0,1,1
6,1.0485,1,0,1,2
6,0.803900000005961,0,1,2,1
6,0.799699999988079,1,0,1,1
6,0.94209999999404,1,0,1,1
6,1.482,1,1,1,1
6,0.922600000023842,0,0,2,1
6,0.8405,1,0,2,1
6,1.23139999997616,1,1,2,1
6,0.865300000011921,0,1,1,1
6,1.27709999999404,1,1,2,1
6,1.21680000001192,1,0,1,1
6,1.42569999998808,1,1,2,1
6,1.25470000001788,0,1,0,0
6,0.9945,1,0,2,2
6,0.874600000023842,1,0,1,2
6,0.822,1,0,2,1
6,0.88040000000596,1,0,2,2
6,0.8885,1,0,2,2
6,1.35259999999404,0,0,2,1
6,0.79609999999404,1,0,0,0
6,0.777699999988079,1,0,1,1
6,1.02570000001788,1,1,2,1
6,0.913699999988079,1,0,1,2
6,1.62609999999404,1,1,0,0
6,0.903199999988079,1,1,1,1
6,0.952,1,0,2,1
6,0.744800000011921,1,0,2,1
6,0.801699999988079,1,1,0,0
6,1.74859999999404,1,1,1,1
6,0.808699999988079,1,0,0,0
6,1.32240000000596,1,0,2,1
6,1.78579999998212,0,0,2,1
6,0.7695,1,0,1,1
6,0.833199999988079,1,0,2,1
6,0.736800000011921,1,0,2,1
6,0.548,1,0,0,0
6,0.66609999999404,1,0,1,1
6,0.721,1,0,0,0
6,0.698799999982119,1,0,0,0
6,0.807900000005961,1,0,2,2
6,0.760300000011921,1,0,0,0
6,0.431300000011921,1,0,1,2
6,0.66440000000596,1,1,1,1
6,0.6165,1,1,1,1
6,1.37809999999404,0,0,2,1
6,0.657300000011921,0,0,2,2
6,0.895599999994039,1,1,2,1
6,0.425,1,0,2,1
6,0.6165,1,0,1,1
6,0.50490000000596,1,0,2,1
6,0.597299999982119,1,0,0,0
6,0.66,0,0,0,0
6,1.09469999998808,0,1,0,0
6,0.55559999999404,1,1,1,1
6,0.479,1,0,1,1
6,0.437,1,1,1,1
6,0.652199999988079,1,1,0,0
6,0.513200000017881,1,1,2,1
6,0.872800000011921,1,1,0,0
6,0.71390000000596,0,0,2,2
6,0.58559999999404,1,1,1,1
6,0.832099999994039,1,1,2,1
6,0.82540000000596,1,1,0,0
6,0.551799999982119,1,0,1,2
6,0.56959999999404,1,0,0,0
6,1.01609999999404,0,0,2,1
6,0.486700000017881,1,1,2,1
6,0.392299999982119,1,0,1,2
6,0.60059999999404,1,1,2,1
6,0.656199999988079,1,1,1,1
6,0.704800000011921,1,0,2,2
6,0.936800000011921,1,1,1,1
6,0.5825,0,1,1,1
6,0.675600000023842,1,0,1,2
6,0.505100000023842,1,1,2,1
6,0.5115,1,0,2,1
6,0.665399999976158,1,0,0,0
6,0.425799999982119,1,0,1,1
6,0.662700000017881,1,1,2,1
6,0.60959999999404,1,0,1,1
6,0.425600000023842,1,0,0,0
6,0.56959999999404,0,0,0,0
6,0.467,0,1,1,1
6,0.666799999982119,1,1,1,1
6,0.524699999988079,0,1,2,1
6,0.638399999976158,1,1,2,1
6,0.625199999988079,1,0,1,1
6,0.610400000005961,1,1,1,1
6,0.672900000005961,1,0,1,1
6,0.4795,1,0,2,1
6,0.53409999999404,1,1,0,0
6,0.475300000011921,1,0,2,1
6,0.67040000000596,1,0,2,2
6,0.46359999999404,0,1,2,1
6,0.53659999999404,1,1,2,1
6,0.747699999988079,0,1,2,1
6,0.727300000011921,1,0,2,1
6,0.582199999988079,1,0,2,1
6,0.591300000011921,1,1,1,1
6,0.553,1,1,1,1
6,0.410199999988079,1,0,0,0
6,0.639,1,0,0,0
6,0.390699999988079,1,0,2,1
6,0.527699999988079,1,0,1,1
6,0.48809999999404,0,1,2,1
6,0.5275,1,1,1,1
6,0.759199999988079,1,1,0,0
6,0.623,1,0,1,2
6,0.42209999999404,1,0,0,0
6,0.668600000023842,1,0,2,1
6,0.663300000011921,1,0,1,1
6,0.615199999988079,1,1,0,0
6,0.701200000017881,1,0,1,1
6,0.71809999999404,1,1,1,1
6,0.649199999988079,1,1,1,1
6,0.8005,0,0,2,2
6,0.642300000011921,1,0,0,0
6,0.512800000011921,1,1,0,0
6,0.805100000023842,1,0,0,0
6,0.472,1,0,1,1
6,0.519600000023842,0,0,1,1
6,0.7485,1,1,0,0
6,0.638599999994039,1,0,0,0
6,0.63890000000596,0,0,1,1
6,0.683399999976158,1,1,2,1
6,0.57959999999404,1,1,0,0
6,0.530699999988079,1,0,0,0
6,0.766200000017881,1,1,2,1
6,0.517599999994039,1,0,1,2
6,0.696099999994039,1,0,2,2
6,0.4225,1,0,0,0
6,0.751799999982119,0,1,1,1
6,0.871400000005961,1,0,1,1
6,0.542199999988079,1,1,2,1
6,0.78490000000596,1,1,1,1
6,0.742300000011921,1,1,2,1
6,0.751600000023842,0,1,1,1
6,0.607799999982119,1,1,2,1
6,0.4565,1,0,2,2
6,0.71290000000596,1,1,1,1
6,0.680399999976158,1,1,2,1
6,0.709800000011921,1,0,1,1
6,0.582,1,0,1,1
6,0.518200000017881,1,1,2,1
6,0.510199999988079,1,0,1,2
6,0.724300000011921,1,0,0,0
6,0.471299999982119,1,0,2,2
6,0.543100000023842,1,1,1,1
6,0.5335,1,1,2,1
6,0.56490000000596,1,0,0,0
6,0.45859999999404,1,0,2,2
6,0.7685,1,0,0,0
6,0.535200000017881,1,1,0,0
6,0.64859999999404,1,1,1,1
6,0.77509999999404,1,0,1,1
6,0.637300000011921,1,0,1,1
6,0.728200000017881,1,1,0,0
6,0.614800000011921,1,0,0,0
6,0.52609999999404,1,0,1,1
6,0.542699999988079,1,1,1,1
6,0.5185,1,0,1,1
6,0.61459999999404,1,1,2,1
6,0.55,1,0,0,0
6,0.611,1,1,2,1
6,0.62290000000596,1,0,1,2
6,0.543,1,1,0,0
6,0.682699999988079,1,0,0,0
6,0.509,1,1,1,1
6,0.41659999999404,1,0,2,2
6,0.749699999988079,0,0,2,1
6,0.613399999976158,1,1,1,1
6,0.685300000011921,1,1,1,1
6,0.590699999988079,1,1,2,1
6,0.430300000011921,1,0,2,1
6,0.62309999999404,0,0,1,1
6,0.502100000023842,1,0,1,2
6,0.44590000000596,1,0,0,0
6,0.591799999982119,1,0,2,1
6,0.570699999988079,1,0,2,1
6,0.621899999976158,1,1,1,1
6,0.472,1,0,1,1
6,0.576,1,1,0,0
6,0.545200000017881,1,0,0,0
6,0.5185,1,1,0,0
6,0.567300000011921,1,0,2,2
6,0.591199999988079,1,1,0,0
6,0.565099999994039,0,0,1,2
6,0.60209999999404,1,1,2,1
6,0.782800000011921,1,1,0,0
6,0.68609999999404,0,1,0,0
6,0.50309999999404,1,0,2,1
6,0.662800000011921,0,0,2,1
6,0.582799999982119,1,1,0,0
6,0.52390000000596,1,0,1,1
6,0.615,0,0,2,2
6,0.580199999988079,1,1,2,1
6,0.795899999976158,1,0,2,1
6,0.542900000005961,1,0,2,1
6,0.422,1,0,0,0
6,0.509600000023842,1,1,1,1
6,0.767,1,0,0,0
6,0.605,1,1,1,1
6,0.6335,0,1,1,1
6,0.60209999999404,1,1,0,0
6,0.687300000011921,1,0,2,1
6,0.620400000005961,1,0,1,1
6,0.509,1,0,1,1
6,0.556300000011921,1,0,2,2
6,0.733400000005961,1,1,2,1
6,0.501800000011921,1,0,1,2
6,0.782600000023842,0,1,2,1
6,0.54,1,0,1,1
6,0.555899999976158,1,0,0,0
6,0.5795,0,1,1,1
6,0.551,1,0,0,0
6,0.51340000000596,1,0,1,1
6,0.774699999988079,0,1,1,1
6,0.47690000000596,1,0,2,1
6,0.50040000000596,1,0,1,1
6,0.4485,1,0,1,2
6,0.504,1,0,2,1
6,0.57959999999404,1,1,2,1
6,0.604700000017881,1,0,0,0
6,0.3965,1,0,2,1
6,0.577300000011921,0,0,1,2
6,0.572800000011921,1,0,0,0
