"subject","rewardType","tgtPosition","colorPosition","response","rt","congruence"
"43","high","2nd","1st","1",1.252,"incongruent"
"43","low","2nd","1st","1",1.259,"incongruent"
"43","none","1st","none","0",1.111,"na"
"43","low","2nd","2nd","1",1.301,"congruent"
"43","low","3rd","2nd","1",1.288,"incongruent"
"43","low","1st","1st","1",1.321,"congruent"
"43","low","1st","2nd","1",1.121,"incongruent"
"43","low","2nd","3rd","1",1.115,"incongruent"
"43","low","3rd","3rd","1",1.196,"congruent"
"43","high","3rd","2nd","1",1.313,"incongruent"
"43","high","3rd","3rd","1",1.349,"congruent"
"43","none","2nd","none","1",1.372,"na"
"43","high","3rd","3rd","1",1.309,"congruent"
"43","high","3rd","1st","1",1.101,"incongruent"
"43","none","3rd","none","1",1.242,"na"
"43","high","1st","1st","1",1.092,"congruent"
"43","high","3rd","1st","1",1.191,"incongruent"
"43","high","3rd","1st","1",1.473,"incongruent"
"43","none","1st","none","0",1.617,"na"
"43","high","1st","1st","0",1.31,"congruent"
"43","high","1st","3rd","1",1.369,"incongruent"
"43","none","1st","none","0",1.23,"na"
"43","low","1st","1st","0",1.726,"congruent"
"43","low","3rd","1st","0",1.39,"incongruent"
"43","none","1st","none","1",1.094,"na"
"43","high","2nd","3rd","1",1.574,"incongruent"
"43","high","1st","3rd","0",1.27,"incongruent"
"43","high","1st","3rd","0",1.55,"incongruent"
"43","low","2nd","2nd","0",1.575,"congruent"
"43","none","3rd","none","1",1.178,"na"
"43","low","1st","2nd","1",1.169,"incongruent"
"43","low","2nd","1st","1",1.693,"incongruent"
"43","high","2nd","2nd","0",1.807,"congruent"
"43","none","3rd","none","1",1.07,"na"
"43","high","3rd","2nd","1",1.017,"incongruent"
"43","high","1st","2nd","1",1.362,"incongruent"
"43","high","1st","1st","1",1.243,"congruent"
"43","none","3rd","none","1",1.278,"na"
"43","high","2nd","1st","1",1.185,"incongruent"
"43","low","1st","3rd","1",1.706,"incongruent"
"43","none","2nd","none","1",1.34,"na"
"43","high","1st","1st","0",1.28,"congruent"
"43","high","3rd","2nd","1",1.03,"incongruent"
"43","low","3rd","2nd","1",1.367,"incongruent"
"43","low","1st","3rd","1",1.018,"incongruent"
"43","none","2nd","none","1",1.08,"na"
"43","low","1st","3rd","1",1.037,"incongruent"
"43","none","3rd","none","1",1.467,"na"
"43","high","3rd","1st","1",1.134,"incongruent"
"43","high","1st","3rd","1",1.398,"incongruent"
"43","high","2nd","1st","1",1.314,"incongruent"
"43","low","3rd","2nd","1",1.155,"incongruent"
"43","none","1st","none","1",1.424,"na"
"43","high","1st","2nd","1",1.068,"incongruent"
"43","low","1st","1st","1",1.313,"congruent"
"43","none","2nd","none","1",1.566,"na"
"43","high","1st","2nd","1",1.207,"incongruent"
"43","low","2nd","3rd","1",1.41,"incongruent"
"43","none","1st","none","1",1.283,"na"
"43","high","1st","2nd","1",1.195,"incongruent"
"43","low","2nd","2nd","1",1.218,"congruent"
"43","none","1st","none","1",1.173,"na"
"43","none","2nd","none","1",1.163,"na"
"43","low","1st","2nd","1",1.581,"incongruent"
"43","none","1st","none","1",1.079,"na"
"43","none","2nd","none","1",1.006,"na"
"43","high","3rd","3rd","1",1.162,"congruent"
"43","low","3rd","1st","1",1.057,"incongruent"
"43","high","3rd","2nd","1",1.255,"incongruent"
"43","low","2nd","2nd","0",1.137,"congruent"
"43","high","2nd","3rd","1",1.231,"incongruent"
"43","high","2nd","3rd","1",1.129,"incongruent"
"43","high","1st","2nd","0",0.851,"incongruent"
"43","low","2nd","3rd","1",1.488,"incongruent"
"43","low","1st","3rd","0",1.002,"incongruent"
"43","none","3rd","none","1",1.163,"na"
"44","none","3rd","none","1",1.189115,"na"
"44","high","1st","3rd","0",0.68969,"incongruent"
"44","none","3rd","none","0",1.36174,"na"
"44","high","1st","3rd","0",1.09798,"incongruent"
"44","high","1st","1st","1",2.014245,"congruent"
"44","high","3rd","1st","1",1.234095,"incongruent"
"44","none","3rd","none","1",0.691005,"na"
"44","none","1st","none","1",0.68365,"na"
"44","none","1st","none","1",0.865415,"na"
"44","none","1st","none","1",0.865265,"na"
"44","high","1st","2nd","1",0.91938,"incongruent"
"44","high","3rd","2nd","1",0.606715,"incongruent"
"44","low","2nd","3rd","1",0.47189,"incongruent"
"44","low","1st","2nd","1",0.84631,"incongruent"
"44","low","1st","2nd","1",0.587575,"incongruent"
"44","none","1st","none","0",1.01004,"na"
"44","none","3rd","none","1",0.74475,"na"
"44","low","3rd","3rd","1",0.936715,"congruent"
"44","low","1st","1st","1",1.054765,"congruent"
"44","low","2nd","2nd","1",1.053285,"congruent"
"44","low","2nd","3rd","1",0.851325,"incongruent"
"44","high","2nd","2nd","1",0.94163,"congruent"
"44","high","1st","3rd","1",0.79463,"incongruent"
"44","low","3rd","3rd","1",0.54594,"congruent"
"44","low","2nd","1st","0",1.481375,"incongruent"
"44","low","2nd","1st","1",0.656215,"incongruent"
"44","none","3rd","none","1",0.774815,"na"
"44","low","3rd","2nd","1",0.63406,"incongruent"
"44","high","1st","1st","0",0.907105,"congruent"
"44","high","2nd","1st","1",1.499245,"incongruent"
"44","low","1st","1st","0",2.471675,"congruent"
"44","high","1st","2nd","0",1.35683,"incongruent"
"44","none","2nd","none","1",1.140165,"na"
"44","high","2nd","1st","1",0.843545,"incongruent"
"44","low","1st","1st","1",0.87193,"congruent"
"44","high","2nd","3rd","0",1.232255,"incongruent"
"44","low","2nd","2nd","1",1.01957,"congruent"
"44","none","2nd","none","1",0.932825,"na"
"44","none","1st","none","1",1.29226,"na"
"44","high","1st","3rd","1",1.06082,"incongruent"
"44","high","3rd","3rd","1",1.13539,"congruent"
"44","low","3rd","1st","0",0.95814,"incongruent"
"44","low","3rd","1st","1",0.914915,"incongruent"
"44","high","2nd","2nd","0",1.900015,"congruent"
"44","low","1st","3rd","0",1.22731,"incongruent"
"44","low","1st","3rd","1",1.568445,"incongruent"
"44","high","2nd","2nd","0",1.6878,"congruent"
"44","low","2nd","1st","1",1.7185,"incongruent"
"44","low","2nd","2nd","0",0.95715,"congruent"
"44","high","3rd","2nd","1",1.3866,"incongruent"
"44","high","3rd","3rd","1",1.15067,"congruent"
"44","low","1st","2nd","0",2.19693,"incongruent"
"44","none","3rd","none","1",0.66521,"na"
"44","none","2nd","none","1",0.801435,"na"
"44","low","2nd","3rd","1",0.77787,"incongruent"
"44","none","3rd","none","1",0.5385,"na"
"44","none","2nd","none","1",0.49514,"na"
"44","high","2nd","3rd","0",1.923445,"incongruent"
"44","low","1st","3rd","0",0.68797,"incongruent"
"44","high","1st","3rd","0",0.672445,"incongruent"
"44","none","2nd","none","1",0.91091,"na"
"44","high","3rd","3rd","1",0.48595,"congruent"
"44","high","2nd","2nd","1",0.43152,"congruent"
"44","none","1st","none","0",0.94042,"na"
"44","high","2nd","3rd","1",1.37356,"incongruent"
"44","none","3rd","none","1",0.4839,"na"
"44","low","1st","1st","1",1.00171,"congruent"
"44","high","3rd","3rd","1",0.95632,"congruent"
"44","none","2nd","none","1",1.450945,"na"
"44","none","1st","none","0",1.696875,"na"
"44","none","2nd","none","0",2.02416,"na"
"44","low","1st","1st","1",0.945175,"congruent"
"44","high","3rd","1st","1",2.449145,"incongruent"
"44","none","2nd","none","1",1.15116,"na"
"44","none","3rd","none","1",1.46309,"na"
"44","low","3rd","3rd","1",0.88395,"congruent"
"44","high","3rd","1st","1",0.963795,"incongruent"
"44","none","2nd","none","1",1.34297,"na"
"44","none","1st","none","1",0.89303,"na"
"44","none","1st","none","1",1.058465,"na"
"44","low","3rd","2nd","1",1.18177,"incongruent"
"44","low","1st","3rd","0",2.224505,"incongruent"
"44","high","1st","1st","1",1.477395,"congruent"
"44","low","3rd","3rd","1",0.898025,"congruent"
"44","low","2nd","3rd","1",0.90947,"incongruent"
"44","high","2nd","3rd","0",1.93483,"incongruent"
"44","high","2nd","1st","1",0.94314,"incongruent"
"44","high","2nd","1st","1",0.99762,"incongruent"
"44","high","3rd","2nd","0",2.397115,"incongruent"
"44","low","2nd","2nd","0",1.66297,"congruent"
"44","high","1st","2nd","1",1.075175,"incongruent"
"44","high","1st","1st","1",0.86628,"congruent"
"44","high","3rd","2nd","1",0.88789,"incongruent"
"44","high","3rd","1st","0",1.145665,"incongruent"
"44","low","3rd","2nd","1",0.87801,"incongruent"
"44","none","1st","none","0",1.031825,"na"
"44","low","2nd","1st","1",1.27792,"incongruent"
"44","high","3rd","2nd","1",1.388145,"incongruent"
"44","high","1st","2nd","1",1.09413,"incongruent"
"44","low","3rd","3rd","0",1.454775,"congruent"
"44","none","2nd","none","1",1.183945,"na"
"44","high","1st","1st","0",1.78138,"congruent"
"44","low","2nd","2nd","0",1.14077,"congruent"
"44","low","1st","2nd","1",1.719305,"incongruent"
"44","high","2nd","2nd","0",0.88757,"congruent"
"44","high","2nd","1st","1",1.18534,"incongruent"
"44","low","1st","2nd","1",0.964195,"incongruent"
"44","low","3rd","2nd","1",1.282855,"incongruent"
"44","low","2nd","3rd","0",1.81868,"incongruent"
"44","low","3rd","1st","1",2.055065,"incongruent"
"44","high","1st","2nd","1",1.214485,"incongruent"
"44","low","3rd","2nd","1",1.54055,"incongruent"
"44","high","3rd","3rd","1",1.1032,"congruent"
"44","high","3rd","1st","1",1.59001,"incongruent"
"44","none","3rd","none","1",0.74893,"na"
"44","low","2nd","1st","1",1.15588,"incongruent"
"44","low","1st","3rd","1",1.596095,"incongruent"
"45","high","1st","1st","0",1.327805,"congruent"
"45","high","2nd","1st","1",0.9870600002,"incongruent"
"45","none","3rd","none","1",0.7853049999,"na"
"45","high","2nd","3rd","1",1.02339,"incongruent"
"45","low","1st","1st","1",1.10287,"congruent"
"45","low","2nd","1st","0",1.10903,"incongruent"
"45","low","3rd","1st","1",0.80323,"incongruent"
"45","high","1st","1st","1",1.15333,"congruent"
"45","none","3rd","none","1",1.003725,"na"
"45","low","1st","2nd","1",1.255445,"incongruent"
"45","high","1st","2nd","1",1.127865,"incongruent"
"45","none","3rd","none","1",0.9273050001,"na"
"45","low","3rd","1st","1",0.5989950001,"incongruent"
"45","low","1st","2nd","1",1.0276,"incongruent"
"45","none","1st","none","1",0.835035,"na"
"45","high","2nd","3rd","1",0.6138300002,"incongruent"
"45","low","3rd","2nd","1",0.9638400001,"incongruent"
"45","low","1st","3rd","1",0.9184349999,"incongruent"
"45","high","1st","1st","1",0.8384400001,"congruent"
"45","high","2nd","2nd","1",0.788155,"congruent"
"45","none","2nd","none","1",1.490715,"na"
"45","high","3rd","2nd","1",0.8052650001,"incongruent"
"45","low","3rd","3rd","1",0.81684,"congruent"
"45","none","3rd","none","1",0.775045,"na"
"45","low","3rd","2nd","1",1.404385,"incongruent"
"45","none","2nd","none","1",1.001595,"na"
"45","high","3rd","2nd","1",1.160455,"incongruent"
"45","high","2nd","2nd","1",1.09339,"congruent"
"45","high","1st","3rd","1",1.11648,"incongruent"
"45","low","3rd","2nd","1",0.63711,"incongruent"
"45","none","2nd","none","1",1.00927,"na"
"45","low","1st","3rd","1",1.344145,"incongruent"
"45","high","3rd","3rd","1",0.6082000001,"congruent"
"45","low","2nd","2nd","1",0.9488050002,"congruent"
"45","low","1st","3rd","1",1.1012,"incongruent"
"45","low","1st","1st","0",1.26637,"congruent"
"45","low","1st","3rd","1",0.8477100001,"incongruent"
"45","low","2nd","3rd","0",1.232085,"incongruent"
"45","low","3rd","3rd","1",0.80672,"congruent"
"45","none","1st","none","1",0.7325799998,"na"
"45","high","3rd","3rd","1",0.908295,"congruent"
"45","high","2nd","3rd","1",0.7168899998,"incongruent"
"45","none","3rd","none","1",1.106535,"na"
"45","none","3rd","none","1",0.7562299999,"na"
"45","high","1st","2nd","1",1.00552,"incongruent"
"45","high","3rd","1st","1",0.872245,"incongruent"
"45","low","1st","2nd","1",0.9484250001,"incongruent"
"45","high","2nd","2nd","1",1.01605,"congruent"
"45","high","1st","1st","1",1.19294,"congruent"
"45","high","1st","2nd","1",1.060235,"incongruent"
"45","none","1st","none","1",0.744805,"na"
"45","high","3rd","2nd","1",1.1086,"incongruent"
"45","low","3rd","2nd","1",0.8939500002,"incongruent"
"45","low","3rd","2nd","1",0.54581,"incongruent"
"45","none","2nd","none","1",0.7510000002,"na"
"45","high","1st","2nd","1",0.7752,"incongruent"
"45","low","2nd","1st","1",0.8854150001,"incongruent"
"45","none","2nd","none","1",0.928175,"na"
"45","none","1st","none","0",0.9993349998,"na"
"45","low","3rd","1st","1",0.70707,"incongruent"
"45","none","1st","none","1",0.99385,"na"
"45","none","1st","none","0",1.82254,"na"
"45","high","2nd","1st","1",0.7158050002,"incongruent"
"45","low","1st","2nd","1",1.06823,"incongruent"
"45","none","3rd","none","1",0.7937049998,"na"
"45","high","3rd","2nd","1",0.993125,"incongruent"
"45","none","1st","none","1",0.998995,"na"
"45","low","1st","1st","1",1.00092,"congruent"
"45","low","2nd","3rd","1",0.829345,"incongruent"
"45","high","2nd","1st","1",0.7257150002,"incongruent"
"45","high","3rd","3rd","1",0.6288650001,"congruent"
"45","high","2nd","1st","1",0.9515200001,"incongruent"
"45","low","2nd","3rd","1",0.8022350001,"incongruent"
"45","none","3rd","none","1",0.5256950001,"na"
"45","high","2nd","3rd","1",0.9419699998,"incongruent"
"45","none","1st","none","1",0.7513499998,"na"
"45","low","1st","2nd","1",1.417605,"incongruent"
"45","none","2nd","none","0",0.7287899998,"na"
"45","none","3rd","none","1",0.5189650001,"na"
"45","low","3rd","1st","1",0.644755,"incongruent"
"45","none","1st","none","1",0.689675,"na"
"45","low","1st","1st","1",0.7247200001,"congruent"
"45","low","2nd","1st","1",0.647255,"incongruent"
"45","low","2nd","2nd","1",0.6760249999,"congruent"
"45","none","2nd","none","1",0.6939699999,"na"
"45","low","2nd","2nd","1",0.871115,"congruent"
"45","high","2nd","3rd","1",0.8206,"incongruent"
"45","low","2nd","3rd","1",0.7068050001,"incongruent"
"45","none","2nd","none","1",0.7038199999,"na"
"45","high","1st","3rd","1",0.7981050001,"incongruent"
"45","high","3rd","1st","1",0.6799949999,"incongruent"
"45","low","2nd","2nd","1",0.8276399998,"congruent"
"45","low","1st","1st","1",0.75835,"congruent"
"45","high","1st","2nd","1",0.8855049999,"incongruent"
"45","high","3rd","2nd","1",0.6353150001,"incongruent"
"45","high","3rd","1st","1",0.52954,"incongruent"
"45","low","3rd","1st","1",0.45842,"incongruent"
"45","high","1st","3rd","1",0.7454300001,"incongruent"
"45","low","1st","3rd","1",0.8372599999,"incongruent"
"45","low","2nd","1st","1",0.7474849999,"incongruent"
"45","none","3rd","none","1",0.658445,"na"
"45","low","2nd","1st","1",0.6873249998,"incongruent"
"45","none","2nd","none","1",0.85666,"na"
"45","low","2nd","2nd","1",0.5359799999,"congruent"
"45","high","2nd","2nd","1",0.592435,"congruent"
"45","none","2nd","none","1",0.9451649999,"na"
"45","low","3rd","3rd","1",0.5203250002,"congruent"
"45","high","2nd","2nd","0",0.9839249998,"congruent"
"45","high","1st","3rd","1",0.6427750001,"incongruent"
"45","low","3rd","3rd","1",0.6696149998,"congruent"
"45","high","1st","3rd","1",0.57657,"incongruent"
"45","high","1st","1st","0",1.309045,"congruent"
"45","high","3rd","3rd","1",0.509015,"congruent"
"45","high","3rd","1st","1",0.5682450002,"incongruent"
"45","high","3rd","1st","1",0.670165,"incongruent"
"45","low","3rd","3rd","1",0.5961150001,"congruent"
"45","none","1st","none","0",0.86794,"na"
"45","high","2nd","1st","1",0.8094550001,"incongruent"
"45","high","3rd","3rd","1",0.52516,"congruent"
"46","low","1st","2nd","1",1.06496,"incongruent"
"46","high","3rd","2nd","1",0.923165,"incongruent"
"46","high","1st","1st","1",0.82175,"congruent"
"46","low","1st","2nd","1",0.77083,"incongruent"
"46","high","3rd","1st","1",0.89578,"incongruent"
"46","low","2nd","1st","1",1.15583,"incongruent"
"46","low","2nd","1st","1",1.17355,"incongruent"
"46","low","3rd","1st","1",1.241275,"incongruent"
"46","none","1st","none","1",0.992135,"na"
"46","none","1st","none","1",0.745585,"na"
"46","low","2nd","1st","0",0.972905,"incongruent"
"46","high","2nd","2nd","1",1.006605,"congruent"
"46","high","2nd","1st","1",0.777405,"incongruent"
"46","high","2nd","3rd","1",0.830035,"incongruent"
"46","low","3rd","1st","1",0.930455,"incongruent"
"46","none","3rd","none","1",0.562815,"na"
"46","none","1st","none","1",0.81375,"na"
"46","high","3rd","1st","1",0.580445,"incongruent"
"46","none","3rd","none","1",0.78035,"na"
"46","high","2nd","1st","1",0.818765,"incongruent"
"46","none","1st","none","1",0.73012,"na"
"46","none","1st","none","0",0.5637,"na"
"46","low","1st","2nd","1",0.63531,"incongruent"
"46","high","3rd","3rd","1",1.02198,"congruent"
"46","high","3rd","1st","1",0.857795,"incongruent"
"46","none","2nd","none","1",1.267975,"na"
"46","high","1st","2nd","1",0.95182,"incongruent"
"46","high","1st","3rd","0",0.646595,"incongruent"
"46","high","1st","2nd","1",0.95881,"incongruent"
"46","low","3rd","2nd","1",0.779565,"incongruent"
"46","high","1st","3rd","1",0.79797,"incongruent"
"46","none","1st","none","1",0.55661,"na"
"46","high","1st","1st","1",0.52742,"congruent"
"46","high","2nd","3rd","1",0.590185,"incongruent"
"46","low","2nd","2nd","0",0.84823,"congruent"
"46","high","3rd","2nd","1",0.74252,"incongruent"
"46","low","2nd","2nd","1",0.55991,"congruent"
"46","low","1st","1st","1",0.76139,"congruent"
"46","none","3rd","none","1",0.709165,"na"
"46","low","2nd","3rd","0",0.69495,"incongruent"
"46","none","1st","none","1",0.76455,"na"
"46","high","3rd","1st","1",0.660325,"incongruent"
"46","high","2nd","2nd","1",0.753775,"congruent"
"46","high","1st","3rd","0",0.637055,"incongruent"
"46","high","2nd","1st","1",0.634865,"incongruent"
"46","low","1st","2nd","1",0.557475,"incongruent"
"46","low","3rd","3rd","0",1.113955,"congruent"
"46","none","2nd","none","1",0.83087,"na"
"46","low","2nd","3rd","1",0.833015,"incongruent"
"46","low","2nd","2nd","1",0.655055,"congruent"
"46","low","3rd","1st","1",1.479725,"incongruent"
"46","low","1st","3rd","1",0.80595,"incongruent"
"46","low","2nd","3rd","1",0.88844,"incongruent"
"46","high","3rd","3rd","1",1.432055,"congruent"
"46","low","1st","3rd","0",0.617975,"incongruent"
"46","none","3rd","none","1",0.745435,"na"
"46","low","3rd","2nd","1",0.95762,"incongruent"
"46","low","1st","3rd","1",1.009835,"incongruent"
"46","none","3rd","none","1",0.72544,"na"
"46","high","2nd","2nd","1",1.55232,"congruent"
"46","low","2nd","1st","1",0.918865,"incongruent"
"46","high","3rd","2nd","1",0.90938,"incongruent"
"46","low","3rd","2nd","0",0.69504,"incongruent"
"46","high","2nd","2nd","1",0.80983,"congruent"
"46","none","3rd","none","1",0.834235,"na"
"46","high","3rd","2nd","1",0.67066,"incongruent"
"46","high","2nd","1st","1",0.80724,"incongruent"
"46","high","3rd","3rd","1",0.612635,"congruent"
"46","low","3rd","3rd","1",0.677665,"congruent"
"46","high","2nd","2nd","0",0.636035,"congruent"
"46","none","2nd","none","0",0.71767,"na"
"46","high","1st","2nd","1",0.628415,"incongruent"
"46","high","2nd","3rd","0",0.595585,"incongruent"
"46","high","2nd","3rd","0",0.76614,"incongruent"
"46","low","3rd","3rd","1",0.480845,"congruent"
